OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,FACILITYID,LOCDESC,OBJECTID_hydstra,station
1377,1377,76,4995.692809,1377,{B56BDBF0-47C7-414F-A470-F539218821E6},F01-7987-6,,76,COSTAMESA
1378,1378,76,4988.789894,1378,{7AC9F2CD-AC25-478A-867F-0623A9E2B52A},F01-7987-7,,76,COSTAMESA
1379,1379,76,4922.490671,1379,{EE0604DB-ADA5-45D9-9937-E49030F3A155},F01-7987-8,,76,COSTAMESA
1380,1380,76,4896.705498,1380,{1FFD3171-A891-4C7A-A4D4-46BCE288032F},F01-7987-9,,76,COSTAMESA
1381,1381,76,4898.153083,1381,{523195EF-191A-4EE0-84AF-E1B98CDA0EFC},F01-7987-10,,76,COSTAMESA
1382,1382,76,4805.090593,1382,{E0EC01E9-03D1-43DB-ADFC-716523A6A068},F01-7987-11,,76,COSTAMESA
1383,1383,76,4603.369312,1383,{2B3823E0-CE94-44C8-8135-BB27332E85F9},F01-7987-12,,76,COSTAMESA
1384,1384,76,4478.276003,1384,{422AD013-54FA-484E-B69A-661A78345763},F01-7987-13,,76,COSTAMESA
1385,1385,76,3807.952044,1385,{5469FD05-6AFC-4968-B94B-BCA13E449FA3},F01-7697-1,,76,COSTAMESA
1386,1386,76,3793.407246,1386,{503826B8-D82F-4D12-81D6-998D5B761621},F01-7697-2,,76,COSTAMESA
1387,1387,76,3805.35839,1387,{69891B82-E933-43C5-B533-19AB31B73BDC},F01-7697-3,,76,COSTAMESA
1388,1388,76,3455.180136,1388,{91B30E01-C3BE-42F3-81DA-224EC971AC21},F01-7697-4,,76,COSTAMESA
1389,1389,76,3437.133726,1389,{44213EBB-07F3-45A9-A189-88D4DEF8548A},F01-7697-5,,76,COSTAMESA
1390,1390,76,3011.237618,1390,{03F4819C-35C8-4649-A981-B937326766EA},F01-7994-1,,76,COSTAMESA
1391,1391,76,2570.324945,1391,{D18FBC25-B89B-4E1A-A15B-7D4971C16ABD},F01-7994-2,,76,COSTAMESA
1392,1392,76,2513.377902,1392,{5439120E-6264-43E4-8C44-95D0E7E3DC65},F01-7994-3,,76,COSTAMESA
1393,1393,76,2515.464682,1393,{579F2B4A-1C0A-42EE-9E34-211A13771576},F01-7994-4,,76,COSTAMESA
1394,1394,76,2490.471036,1394,{0C70BD7D-549F-40E0-A1B9-77D905D36198},F01-7994-5,,76,COSTAMESA
1395,1395,76,2546.461713,1395,{FF452509-D77F-4101-9256-7E0A9FFC2EDB},F01-7994-6,,76,COSTAMESA
1396,1396,76,2552.452576,1396,{F7441291-0505-4D07-B14D-6C3EF05DFCFF},F01-7994-7,,76,COSTAMESA
1397,1397,76,2505.057921,1397,{F7A83FF0-A73F-4079-A455-7D105F270584},G02-8890-1,,76,COSTAMESA
1398,1398,76,2577.538224,1398,{FF1EFD81-A601-4C3B-90B1-4AB14252D795},F01-7983-1,,76,COSTAMESA
1399,1399,76,2541.910732,1399,{DD6E196D-45FD-465F-8EED-DD596ABA7C9E},G02-8890-2,,76,COSTAMESA
1400,1400,76,4304.803596,1400,{11615097-FCF4-4773-8372-60EEADD3E2C0},F01-8206-1,,76,COSTAMESA
1401,1401,76,4705.679573,1401,{0323A317-0ADF-47D9-B249-707A3A47F777},F01-8205-1,,76,COSTAMESA
1402,1402,76,5638.34136,1402,{20856CB3-355C-4FF5-A610-32FD815A1C85},F01-8205-2,,76,COSTAMESA
1403,1403,76,5639.090407,1403,{2C896EED-BECE-4F98-B612-A23EAA151CC4},F01-8205-3,,76,COSTAMESA
1404,1404,76,2676.024547,1404,{D2271C93-A0C4-4859-BDD1-CCE23C2A8A83},F01-7980-1,,76,COSTAMESA
1405,1405,76,2411.470581,1405,{EC2858A5-0B9B-42AB-99F4-C8F16730529B},F03-8001-1,,76,COSTAMESA
1406,1406,76,2964.500964,1406,{B6FB9F87-F714-4682-ABC3-CBF56994F22D},F03-7531-1,,76,COSTAMESA
1407,1407,76,2912.73843,1407,{9F3410B6-0D7E-4AC6-AB88-FE8AB4B06A53},F03-7531-2,,76,COSTAMESA
1408,1408,76,2929.21999,1408,{9B292782-E044-46EA-9CE5-F44B602AB244},F03-7531-3,,76,COSTAMESA
1409,1409,76,2921.841117,1409,{4B16E0C2-F263-4B8B-88D4-D181AEBE8E94},F03-7531-4,,76,COSTAMESA
1410,1410,76,2953.201112,1410,{616E4D67-DBEB-4A77-894E-657A6435F9DD},F03-7531-5,,76,COSTAMESA
1411,1411,76,2945.531625,1411,{3F62D6C1-C1B7-46C2-AE68-1787B49C27BD},F03-7531-6,,76,COSTAMESA
1412,1412,76,2985.206349,1412,{92E076B7-8273-4E53-B630-1050779C5FD9},F03-7988-1,,76,COSTAMESA
1413,1413,76,3008.235697,1413,{0EE86139-9F5A-47FD-88E8-454EA887FB21},F03-7988-2,,76,COSTAMESA
1414,1414,76,3029.959461,1414,{DABCB397-9CD4-4D22-AA69-97D9E5C9464E},F03-7988-3,,76,COSTAMESA
1415,1415,76,3071.805287,1415,{78188173-AE0C-442D-94C5-F94C5243A271},F03-7988-4,,76,COSTAMESA
1416,1416,76,3094.222772,1416,{97B34AA6-E3D5-457D-9FA8-64B1C51E5AAD},F03-7988-5,,76,COSTAMESA
1417,1417,76,3125.894377,1417,{BA6F8A33-9F72-4468-8B80-4000C208E19E},F03-7988-6,,76,COSTAMESA
1418,1418,76,3286.389016,1418,{DF4AA552-5B7C-4F99-805E-BC25FB148E86},F03-7988-7,,76,COSTAMESA
1419,1419,76,3504.995489,1419,{4C58DEA3-7DC2-40E8-9F51-41AF615B17F0},F03-7988-8,,76,COSTAMESA
1420,1420,76,3772.344485,1420,{F663C2FD-E259-41D9-8B92-42A16FD83227},F03-7988-9,,76,COSTAMESA
1421,1421,76,3956.166092,1421,{B94B597B-B0DF-408A-8D7B-8EEC4DAE15AB},F03-7988-10,,76,COSTAMESA
1422,1422,76,4447.161545,1422,{9CECC2E0-5FFF-48C8-A50B-F119037A9A7F},F03-7988-11,,76,COSTAMESA
1423,1423,76,5031.631307,1423,{E7D761F6-414F-470F-A235-F584751FDCBA},F03-7331-1,,76,COSTAMESA
1424,1424,76,5146.414816,1424,{61BB8FDC-2B4A-416E-8A0A-38DE7A2905AD},F03-7331-2,,76,COSTAMESA
1425,1425,76,5186.399691,1425,{605B0031-1141-4013-A336-96BBB2B0D3F4},F03-7331-3,,76,COSTAMESA
1426,1426,76,5536.863261,1426,{64F90934-7F23-4C77-B488-CC30EA874737},F03-7331-4,,76,COSTAMESA
1427,1427,76,5863.073447,1427,{C0FEEBAA-953F-47EA-A56F-70A40C27A1C3},F03-7331-5,,76,COSTAMESA
1428,1428,76,5865.87648,1428,{1465BA51-0B03-4F62-94B3-6E4EBA1C2B60},F03-7331-6,,76,COSTAMESA
1429,1429,76,6327.038714,1429,{6E1CD837-3D18-43F6-BB9E-1C89C6D597D9},F03-7331-7,,76,COSTAMESA
1430,1430,76,6358.269624,1430,{DF22B34B-CB65-4714-B9F3-9F61A7899E16},F03-7331-8,,76,COSTAMESA
1431,1431,76,3553.251284,1431,{721B4B2C-CBBA-4253-BE2A-97B45D2A9AF5},F01-7980-2,,76,COSTAMESA
1432,1432,76,3158.162581,1432,{F0BE726E-FB9F-4D39-9912-F8D8069DEA73},F03-7997-1,,76,COSTAMESA
1433,1433,76,3673.627832,1433,{A0A10C15-84C5-453F-A228-3EA08F496CE3},F01-7999-1,,76,COSTAMESA
1434,1434,76,3925.333872,1434,{698972C8-AB6B-48C0-9759-07FCAF5D94ED},F01-7980-3,,76,COSTAMESA
1435,1435,34,15555.39384,1435,{835F3079-F483-4AE5-87B0-82C91C2BF685},D05-6163-1,,34,HUNTINGTON
1436,1436,34,15674.98159,1436,{8693AA8C-ED7D-47CE-9B22-55E4436C19E7},D05-6163-2,,34,HUNTINGTON
1437,1437,34,15862.78707,1437,{6A5BFB74-83CA-458F-8021-D75AD86E1D96},D05-5610-1,,34,HUNTINGTON
1438,1438,34,16116.54832,1438,{A8218DF1-8E69-4DE7-8AFF-F1E0FAFF456E},D05-4283-2,,34,HUNTINGTON
1439,1439,34,16246.55291,1439,{76F9D58C-B50A-4D91-9DB6-31D238571B19},D05-5610-2,,34,HUNTINGTON
1440,1440,34,16687.2167,1440,{8C45048F-3E62-4C3B-8FC1-F5857B4DADC4},D05-4283-1,,34,HUNTINGTON
1441,1441,34,16932.5639,1441,{7AE6A82B-3A16-488C-A876-033F568CB134},D05-4312-1,,34,HUNTINGTON
1442,1442,34,17036.05175,1442,{320492E0-2F72-4775-8552-DFA1F91AA7F7},D05-6176-1,,34,HUNTINGTON
1443,1443,34,17235.85499,1443,{52522976-C158-42CD-BFA6-2029C6BD30D7},D05-6176-2,,34,HUNTINGTON
1444,1444,34,17284.53418,1444,{183042D7-6B2C-4AF4-AF19-8BEC298996C2},D05-4312-3,,34,HUNTINGTON
1445,1445,34,17421.5854,1445,{66382929-2947-47CF-A7CD-B6C5D0679AAF},D05-6176-3,,34,HUNTINGTON
1446,1446,34,17498.22278,1446,{9E463708-C26E-4049-92B8-3B770BADA90A},D05-6176-4,,34,HUNTINGTON
1447,1447,34,17597.74755,1447,{02CF105E-1AC1-4617-87A6-C40B85D4781F},D05-6176-7,,34,HUNTINGTON
1448,1448,34,18046.34919,1448,{77025C41-2031-42A8-BDB4-9C926181BA7D},D05-6176-5,,34,HUNTINGTON
1449,1449,34,18058.93558,1449,{FE4D9A61-76BA-4366-B3FA-52E38C69319C},D05-4335-1,,34,HUNTINGTON
1450,1450,34,18417.11733,1450,{71169A59-70EE-4776-B124-BEB81B90EF69},D05-4335-2,,34,HUNTINGTON
1451,1451,34,8794.20758,1451,{2358EA51-FFEC-4D54-AD0E-38A3919CE994},D01-4021-1,,34,HUNTINGTON
1452,1452,34,8796.887671,1452,{75640FD9-61C2-49D4-8AAD-D40140683EE1},D01-4021-2,,34,HUNTINGTON
1453,1453,34,8799.618553,1453,{87F037D8-6B46-46F7-9B67-C1AD7AA1A303},D01-4021-3,,34,HUNTINGTON
1454,1454,34,5193.472304,1454,{D8168D7C-1D3E-4D04-805F-ADE50059EF1A},D01-6273-1,,34,HUNTINGTON
1455,1455,34,5116.424371,1455,{7A97A4A3-A7A7-4965-8836-ED442FC758B7},D01-4042-1,,34,HUNTINGTON
1456,1456,34,5109.017817,1456,{1699261C-407A-42A4-A4C7-0BABCCC10F6A},D01-4042-2,,34,HUNTINGTON
1457,1457,34,5087.673966,1457,{99B7BB1E-5B34-4C20-8C4B-277ED9807FED},D01-4042-3,,34,HUNTINGTON
1458,1458,34,5080.112306,1458,{7E50CB04-CA32-4A39-B821-882F4D7D613B},D01-4042-4,,34,HUNTINGTON
1459,1459,34,5001.869351,1459,{13739F6D-A08F-45C6-8BFA-49BC611588F9},D01-4042-5,,34,HUNTINGTON
1460,1460,34,5008.244204,1460,{BF1C14F8-85B4-47E5-9AF1-53083FEF38BD},D01-4042-6,,34,HUNTINGTON
1461,1461,34,5014.917154,1461,{350BFBEB-03DC-4AEF-B505-0717B5D94327},D01-4042-7,,34,HUNTINGTON
1462,1462,34,2563.93863,1462,{D36C115E-D1BC-46B6-AA59-D0A32C5844C2},D01-4057-1,,34,HUNTINGTON
1463,1463,34,405.8662976,1463,{38E14515-3D6C-4281-BCCD-6AB334B4547C},D01-4089-1,,34,HUNTINGTON
1464,1464,34,16682.82011,1464,{68869B06-C249-4A44-A2F5-6AB2C62C57EA},D05-4283-3,,34,HUNTINGTON
1465,1465,83,18699.54368,1465,{0C3536EF-9002-437E-BD55-C4C4BF3F276B},C04-2465-1,,83,SEALBEACH
1466,1466,83,19666.53117,1466,{454CCD65-F4FA-4AAE-ACC1-EBFD3FC2A2AD},C04-2464-2,,83,SEALBEACH
1467,1467,34,16697.48762,1467,{C0E1C7C2-5EB7-45D5-8789-20F645B8C20D},D05-4283-4,,34,HUNTINGTON
1468,1468,34,16933.92955,1468,{372D798A-E56A-4192-A23A-C13E26EEF76C},D05-4312-2,,34,HUNTINGTON
1469,1469,34,16826.73377,1469,{70A18220-7B69-48B9-BEAE-0A8BA169D2AE},D05-6176-6,,34,HUNTINGTON
1470,1470,34,20924.0709,1470,{B1111276-6EC5-45C2-B3D7-B2CFACC9A7FA},C05-2064-1,,34,HUNTINGTON
1471,1471,34,21435.8457,1471,{F8CF9CCA-CF36-41EC-BAB8-5BF03CE252E3},C05-2482-1,,34,HUNTINGTON
1472,1472,5,21286.41605,1472,{0B8943E5-E761-45EC-A4DE-25C90414C91E},C05-2483-1,,5,GARDENGROVEFIRE
1473,1473,5,21072.10006,1473,{E0CE3C01-1C1F-4C01-9A50-2108D6279747},C05-2483-2,,5,GARDENGROVEFIRE
1474,1474,5,20927.54342,1474,{F9C8B844-516C-4779-B1B3-BDB5A95EF698},C05-2483-3,,5,GARDENGROVEFIRE
1475,1475,5,20519.92101,1475,{DE29398D-23FA-4B02-BF50-E59CD875C5A0},C05-2483-4,,5,GARDENGROVEFIRE
1476,1476,5,20618.22352,1476,{58003A8D-68FE-4642-B32A-F168D304E9A2},C05-2483-5,,5,GARDENGROVEFIRE
1477,1477,5,20037.69443,1477,{054A47D3-E2BC-449B-B80A-AF6FFF35C701},C05-2483-6,,5,GARDENGROVEFIRE
1478,1478,5,19894.59008,1478,{56194C49-88A0-4A98-AE61-CEFB62A9249B},C05-2483-7,,5,GARDENGROVEFIRE
1479,1479,5,19759.52196,1479,{8C62BEA3-9875-45DF-98DC-460CFD6E8A44},C05-2085-1,,5,GARDENGROVEFIRE
1480,1480,5,19610.4676,1480,{20B3E5E1-1C27-4A81-911C-95696D48EC2A},C05-2085-2,,5,GARDENGROVEFIRE
1481,1481,5,19659.22066,1481,{5EAB0978-A181-476D-BD9E-B7BEBA5FC54E},C05-3112-1,,5,GARDENGROVEFIRE
1482,1482,5,19048.70478,1482,{DA79E518-DD86-45F4-AE0A-D19A1BD6CC17},C05-2085-3,,5,GARDENGROVEFIRE
1483,1483,5,18709.29201,1483,{E30A8FB0-1291-4D8A-95C2-5E5D93E88DD9},C05-2565-1,,5,GARDENGROVEFIRE
1484,1484,5,19141.58192,1484,{12F281F6-4E42-4E0C-813B-1C5C99D513FB},C05-3112-2,,5,GARDENGROVEFIRE
1485,1485,5,18574.77461,1485,{6FCB7AD0-8572-4FED-B27F-8398266A0C87},C05-2565-2,,5,GARDENGROVEFIRE
1486,1486,5,18270.63805,1486,{8289EE04-2640-4DC3-9672-2C5C42D6B838},C05-2519-1,,5,GARDENGROVEFIRE
1487,1487,5,17939.97994,1487,{94542100-6911-4A8D-BDEA-67793D2D55B9},C05-2519-2,,5,GARDENGROVEFIRE
1488,1488,5,17944.41268,1488,{2A695B01-8292-43E4-BED4-5CBA0E4B80EE},C05-2519-3,,5,GARDENGROVEFIRE
1489,1489,5,18265.21727,1489,{35CC99A9-6481-4C95-A223-92E99F7DD939},C05-2565-3,,5,GARDENGROVEFIRE
1490,1490,34,19967.46708,1490,{108235A2-918B-41BE-8DE5-4AC3F952FB57},C05-2859-1,,34,HUNTINGTON
1491,1491,34,19955.98039,1491,{DF089951-29BD-4102-9818-D9873EEE320B},C05-2857-1,,34,HUNTINGTON
1492,1492,34,19956.65747,1492,{1D3CA794-F79C-46C3-8116-660DE859741B},C05-2859-2,,34,HUNTINGTON
1493,1493,34,20347.38148,1493,{A6FBA702-85D5-4748-874A-CC87C8919755},C05-2064-2,,34,HUNTINGTON
1494,1494,34,20465.75403,1494,{043AB398-0F00-4DB6-8FC6-74A24B0566F8},C05-2064-3,,34,HUNTINGTON
1495,1495,34,20601.0079,1495,{0243B0A8-6A78-435C-8820-BF5952F5D481},C05-2064-4,,34,HUNTINGTON
1496,1496,34,20576.35985,1496,{1DF31F5C-BEBE-425F-B595-9D29E6FEF0AC},C05-2064-5,,34,HUNTINGTON
1497,1497,34,20818.64202,1497,{41068123-BFB1-4F01-953F-FED24FF5107F},C05-2064-6,,34,HUNTINGTON
1498,1498,34,20796.98771,1498,{2750C903-669D-4ABA-B55E-8ADFBD1BCC03},C05-2064-7,,34,HUNTINGTON
1499,1499,76,4136.805525,1499,{AED2CEAA-B726-42E5-A85B-1F6DFC7D2239},F01-7999-2,,76,COSTAMESA
1500,1500,76,4135.908199,1500,{33C07018-6E88-4FC2-A37D-C558BA87AE3D},F01-7999-3,,76,COSTAMESA
1501,1501,76,4608.754475,1501,{A6EA13FD-4CC4-4037-90F9-59B7426173BE},F01-7999-4,,76,COSTAMESA
1502,1502,76,5128.533021,1502,{740AC97F-C708-43A0-9026-D64ABD22073C},F01-7999-5,,76,COSTAMESA
1503,1503,76,5617.888454,1503,{00AED60C-94E1-4FBB-B9CD-CE63ADCEA993},F01-7715-1,,76,COSTAMESA
1504,1504,76,5858.39879,1504,{FD797113-13F6-48D7-A547-7482D27BCFCB},F01-7528-1,,76,COSTAMESA
1505,1505,76,6152.867924,1505,{5728650E-0D97-4760-A259-65E33306B9E8},F01-7528-2,,76,COSTAMESA
1506,1506,76,6872.62231,1506,{DF9BDA63-67F1-403F-972C-9E2D0C00795E},F01-7528-3,,76,COSTAMESA
1507,1507,76,6930.103373,1507,{86907AF3-0A0F-4567-88E6-C8F2D6DC6C68},F01-7528-4,,76,COSTAMESA
1508,1508,76,6687.118015,1508,{869A5923-975D-4B3D-B93A-504B97A19CE5},F01-7715-2,,76,COSTAMESA
1509,1509,76,6438.403432,1509,{3F8BE44C-F2B0-47C1-8CE4-DAE03EE2FA94},F01-7715-3,,76,COSTAMESA
1510,1510,76,5855.32138,1510,{53DDB426-1C13-486F-90FE-E577673B7EC4},F01-7715-4,,76,COSTAMESA
1511,1511,76,8509.247695,1511,{9A5F01D4-9504-46BD-ADF4-584A259AC61E},F01-7850-1,,76,COSTAMESA
1512,1512,76,9106.114328,1512,{88BAFD70-5794-4115-82A3-819DF5AAF05E},F01-7850-2,,76,COSTAMESA
1513,1513,76,9564.947944,1513,{7BD799A0-52F6-43EE-A2DD-C83B62F7D2FA},F01-8192-1,,76,COSTAMESA
1514,1514,76,9272.246622,1514,{05896CD9-A8D7-43EE-80B0-D7B5031A03EA},F01-7716-1,,76,COSTAMESA
1515,1515,76,9287.403073,1515,{2A5868E7-AD0A-45DF-B8BE-53F703F28575},F01-7716-2,,76,COSTAMESA
1516,1516,76,9301.379751,1516,{0D37CC3B-8AEF-4F7E-B2B4-CA730215A609},F01-7716-3,,76,COSTAMESA
1517,1517,76,10239.97665,1517,{CC8482D8-001C-4676-9249-AB7986188194},F01-7716-4,,76,COSTAMESA
1518,1518,32,5409.682731,1518,{31CFD9C5-A35D-4753-B196-095160A75C8E},D03-4017-1,,32,COSTAMESA_CMWD
1519,1519,32,5427.691616,1519,{3B142018-9A7F-43FC-AC86-C6FF9144FC1C},D03-4017-2,,32,COSTAMESA_CMWD
1520,1520,32,5548.026624,1520,{02801CF5-85A8-4FD5-B3DF-D76EAC2742E2},D03-6150-1,,32,COSTAMESA_CMWD
1521,1521,32,5728.820938,1521,{13F06A63-4DB1-4BE3-8F8F-EDD3313A966D},D03-6150-2,,32,COSTAMESA_CMWD
1522,1522,32,8354.407434,1522,{32FB7ED1-6A7F-4984-B4F6-7C16434EFFF4},D03-6150-3,,32,COSTAMESA_CMWD
1523,1523,32,8919.210975,1523,{66148757-9262-4BB9-9D19-096DE2AF1DA3},D03-4191-1,,32,COSTAMESA_CMWD
1524,1524,32,9312.745943,1524,{85953263-CB97-4644-A769-1E25A6A60A03},D03-4191-2,,32,COSTAMESA_CMWD
1525,1525,32,9340.991942,1525,{1227FDA2-BD7A-459E-AA30-2BBFB03152C3},D03-4191-3,,32,COSTAMESA_CMWD
1526,1526,32,9988.038384,1526,{1E73D364-04C9-4326-9C55-A6A1041DC866},D03-4191-4,,32,COSTAMESA_CMWD
1527,1527,32,10381.95421,1527,{26F70C8A-B923-4AFB-AD76-8F130EA1298E},D03-4191-5,,32,COSTAMESA_CMWD
1528,1528,32,10376.3543,1528,{7ED2BFA6-1D8E-4008-BE7E-453043BE8721},D03-4191-6,,32,COSTAMESA_CMWD
1529,1529,32,10624.06434,1529,{EBC8456C-B844-4546-B682-C94694D55B7D},D03-4122-1,,32,COSTAMESA_CMWD
1530,1530,32,11313.73601,1530,{7EE619BE-9BD0-4593-A255-D7646C220CB9},D03-4122-2,,32,COSTAMESA_CMWD
1531,1531,32,11394.19042,1531,{D5EEA9E0-48D2-46D0-8BCF-9B6408B1F6DA},D03-4122-3,,32,COSTAMESA_CMWD
1532,1532,32,11974.62149,1532,{FD15A446-6842-4D2E-9594-7E6891AE8135},D03-4122-4,,32,COSTAMESA_CMWD
1533,1533,32,12097.58819,1533,{06956A64-F038-4C0B-A53C-9E8596534AA8},D03-4122-5,,32,COSTAMESA_CMWD
1534,1534,32,13489.63457,1534,{5C6B6114-F09A-4B8E-B18A-87ED23E010E0},D03-4192-1,,32,COSTAMESA_CMWD
1535,1535,32,13512.41671,1535,{D262D9BD-13E1-4871-824B-8DF130D33336},D03-4192-2,,32,COSTAMESA_CMWD
1536,1536,32,13699.47733,1536,{A8A368E5-6680-4CCC-A8E9-F7C5D5842752},D03-4192-3,,32,COSTAMESA_CMWD
1537,1537,32,14012.02304,1537,{595AA151-61E3-4E44-A693-7DCF3952C81B},D03-4192-4,,32,COSTAMESA_CMWD
1538,1538,32,14516.6492,1538,{EC61AB87-08D8-4A51-8ACE-83F5779CF8AF},D03-4192-5,,32,COSTAMESA_CMWD
1539,1539,32,15086.46752,1539,{B585B831-0026-4E24-87D5-80C897DC2CF5},D03-4192-6,,32,COSTAMESA_CMWD
1540,1540,76,15183.72654,1540,{5DDBAE11-E4ED-4F7A-8D06-5A90276C9F8E},D03-4216-1,,76,COSTAMESA
1541,1541,76,15184.0826,1541,{2CDB1F3B-ACF2-4D81-A7B4-3C8A80164C1A},D03-4192-7,,76,COSTAMESA
1542,1542,76,15182.86383,1542,{79270877-B8CC-43F4-91C6-67639987C8B7},D03-4216-2,,76,COSTAMESA
1543,1543,76,15240.73143,1543,{8CF3C257-9E6D-4969-84BD-702A34A2051D},D03-4216-3,,76,COSTAMESA
1544,1544,76,15236.11015,1544,{3A843644-30CC-46A0-BB56-AA4BCC342A59},D03-4216-4,,76,COSTAMESA
1545,1545,76,15176.03204,1545,{C7B4BE9E-2EF9-47CC-929F-E2754F8241EA},D03-4216-5,,76,COSTAMESA
1546,1546,76,15238.08856,1546,{D2731773-900D-4D44-9F3C-E84121C0384C},D03-4216-6,,76,COSTAMESA
1547,1547,76,15131.36231,1547,{4EE1EDD6-4672-4BB1-B7DD-33868B2B9AAF},D03-4216-7,,76,COSTAMESA
1548,1548,76,15121.39741,1548,{0CBC5CA3-821B-4251-86B1-DBE5598551C7},D03-4265-1,,76,COSTAMESA
1549,1549,76,15080.80785,1549,{69D92828-2FD1-4BA5-AF3F-682D4CCA9EF5},D03-4265-2,,76,COSTAMESA
1550,1550,76,14873.76879,1550,{4082CB4D-9665-497F-A4FF-7F76F46BEEE9},D03-4265-3,,76,COSTAMESA
1551,1551,76,14709.14566,1551,{0AD2CDC9-D227-4C23-8555-5DF30A73D878},D03-4265-4,,76,COSTAMESA
1552,1552,76,14687.32509,1552,{91651ABD-B480-4646-8254-84531900E1AD},D03-4216-8,,76,COSTAMESA
1553,1553,76,14613.33084,1553,{6E1E09C3-DC3D-40FF-A65B-6D93E461816F},D03-4265-5,,76,COSTAMESA
1554,1554,76,14236.97735,1554,{8DC06A63-8BC5-44C7-ADE7-3961E3576F9A},D03-4265-6,,76,COSTAMESA
1555,1555,76,13450.78159,1555,{AE1A4EB5-F7F8-4CD3-AC40-1A74BF60CF7E},D03-4265-7,,76,COSTAMESA
1556,1556,76,13302.70866,1556,{95C7DF6E-BAA3-407F-BA13-BA270A7A1CC8},D03-5785-1,,76,COSTAMESA
1557,1557,76,13269.04029,1557,{7307E907-ADB6-4FE2-B5E6-0478157E524D},D03-5785-2,,76,COSTAMESA
1558,1558,76,13120.47407,1558,{96BF64AE-6D38-4D23-9D67-0AC9E6050708},D03-4265-8,,76,COSTAMESA
1559,1559,76,12816.70047,1559,{35F36C58-19C3-4AB4-B89D-71E9D0A08A55},D03-4265-9,,76,COSTAMESA
1560,1560,76,12840.23624,1560,{78E91577-EDBB-4B2F-9AD7-4CFDBAAD7FD7},D03-4265-10,,76,COSTAMESA
1561,1561,76,12663.54418,1561,{96F59086-34BB-4E5E-831F-733FE1254E2B},D03-4239-1,,76,COSTAMESA
1562,1562,76,12186.12225,1562,{54C4A19A-A924-4C24-8DBF-34D0F3BEED21},D03-6309-1,,76,COSTAMESA
1563,1563,76,12168.75609,1563,{91EFBD58-DABC-427C-8C50-C7C1B82B4A71},D03-4234-1,,76,COSTAMESA
1564,1564,76,12011.61439,1564,{C1E68C6C-262A-4785-999D-927146BEBEC6},D03-4234-2,,76,COSTAMESA
1565,1565,76,11871.48505,1565,{56BB399A-595F-4547-AAED-F5F58B76D33E},D03-6309-2,,76,COSTAMESA
1566,1566,76,11314.76501,1566,{50536BBD-CA85-4CFC-ADB8-7D2EA9165524},D03-4234-3,,76,COSTAMESA
1567,1567,76,11297.50757,1567,{47EC2584-127B-4744-BA62-65EF6533529A},D03-4866-1,,76,COSTAMESA
1568,1568,76,9994.162575,1568,{FFDC9407-CE6F-457A-BC06-53CD4ED4F26B},D03-6304-1,,76,COSTAMESA
1569,1569,76,9979.210393,1569,{1A55050D-CCFB-4941-BD41-E87A767B864C},D03-4269-1,,76,COSTAMESA
1570,1570,76,9978.267851,1570,{F07C3077-38C1-479E-BFE9-D8CCB90343DC},D03-4269-2,,76,COSTAMESA
1571,1571,76,10779.40895,1571,{82B30A76-B9CE-4016-BFD6-8CD23AFA621C},D03-5852-1,,76,COSTAMESA
1572,1572,76,10761.07385,1572,{499DF35A-C5AA-4CBA-A654-3129931FA7CE},D03-5852-2,,76,COSTAMESA
1573,1573,76,10776.97017,1573,{04987B20-2CA0-4A60-83A0-172A2F136081},D03-5851-1,,76,COSTAMESA
1574,1574,76,11134.54426,1574,{299589F4-C68C-49EF-89AF-88CEE6D738B4},D03-5852-3,,76,COSTAMESA
1575,1575,76,11370.26757,1575,{D02E3228-4D3C-4B11-B28F-1D03F66D0E5E},D03-5851-2,,76,COSTAMESA
1576,1576,76,11540.91131,1576,{96B9B7D3-0B4A-4C58-B816-D7ABF9F68951},D03-5851-3,,76,COSTAMESA
1577,1577,76,11663.64365,1577,{AC53484B-5D91-46B3-9887-53B846B7716B},D03-5851-4,,76,COSTAMESA
1578,1578,76,11709.47776,1578,{67D9D5B0-14F2-4F63-812E-9008C84D1B28},D03-5852-4,,76,COSTAMESA
1579,1579,76,11762.69599,1579,{82C2F3F3-90AD-4DEE-AB07-BEA8B446ADFA},D03-5851-5,,76,COSTAMESA
1580,1580,76,11967.30893,1580,{2378A7D0-7B2C-400D-9EE3-0D7AC793C493},D03-5851-6,,76,COSTAMESA
1581,1581,76,12153.5719,1581,{BB34799E-856B-40EC-8379-4E2918881D0D},D03-5852-5,,76,COSTAMESA
1582,1582,76,12203.35955,1582,{416146EA-E34F-418F-8173-6C27C0A9DFF3},D03-5682-1,,76,COSTAMESA
1583,1583,76,12604.46576,1583,{54F4E9D7-4415-4939-88EC-1E1AD7228000},D03-4322-1,,76,COSTAMESA
1584,1584,76,12988.50599,1584,{692D25EC-8535-42FF-B29B-CEADF3967E8C},D03-4322-2,,76,COSTAMESA
1585,1585,76,13282.56182,1585,{0810D842-84F6-4FEF-AFD9-C0E7E67B950A},D03-4338-1,,76,COSTAMESA
1586,1586,76,13308.20663,1586,{B0DB3A58-F8CD-41AC-900A-F94E3EE0C6AB},D03-4338-2,,76,COSTAMESA
