FacilityID,Jurisdiction,ObsRecordDate,ObsWeather,AvgDischarge,FlowCondition,PersistentFlow,FlowConnectivity,Priority,PrioritizationScore2022,Conductivity,Inspected,FloatDischargeCFS,VolumeDischargeCFS,SampleDry,PointY,PointX
K01-12156-1,Laguna Niguel,2023-06-30T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49693715,-117.71287002
K01-12156-1,Laguna Niguel,2023-08-31T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.49693715,-117.71287002
LC05-11017-2,Laguna Beach,2023-08-14T00:00:00Z,1,0.029091,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,NA,NA,1872,Verified,0.018103,0.002,NA,33.51543678,-117.76021877
LC05-11017-2,Laguna Beach,2023-07-06T00:00:00Z,1,0.029091,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,NA,NA,1738,Verified,0.0165,NA,NA,33.51543678,-117.76021877
J06-9079-1 (J06P03),Aliso Viejo,2023-05-30T00:00:00Z,1,0.140085,Flowing,Yes,Partial - Significant Distance,Priority,70,2984,Verified,0.0384,0.02,Yes,33.59226263,-117.71564215
J06-9079-1 (J06P03),Aliso Viejo,2023-08-09T00:00:00Z,1,0.140085,Flowing,Yes,Partial - Significant Distance,Priority,70,2108,Verified,1.256075,0.049,Yes,33.59226263,-117.71564215
J06-9079-1 (J06P03),Aliso Viejo,2023-04-26T00:00:00Z,1,0.140085,Flowing,Yes,NA,Priority,70,NA,Verified,0.018413,0.04,Yes,33.59226263,-117.71564215
L02-359-1 (L02P43),Orange Co,2023-06-01T00:00:00Z,1,0.010162,NA,Yes,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.57846935,-117.64023441
L02-359-1 (L02P43),Orange Co,2023-08-17T00:00:00Z,1,0.010162,Pooled or Ponded,Yes,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.57846935,-117.64023441
SM01-086-1 (M03P01),San Clemente,2023-05-23T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,1852,Verified,NA,NA,NA,33.45603356,-117.57364224
SM01-086-1 (M03P01),San Clemente,2023-08-01T00:00:00Z,1,NA,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45603356,-117.57364224
J01-9364-4,Orange Co,2023-08-28T00:00:00Z,1,0,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54433919,-117.72724114
J01-9364-4,Orange Co,2023-06-29T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54433919,-117.72724114
L02-396-1,Mission Viejo,2023-06-28T00:00:00Z,1,0.024038,Flowing,Yes,Undetermined,Priority,47,1934,Verified,0.0222,NA,NA,33.56347893,-117.65379204
L02-396-1,Mission Viejo,2023-09-25T00:00:00Z,1,0.024038,Flowing,Yes,Undetermined,Priority,47,2790,Verified,0.03375,NA,NA,33.56347893,-117.65379204
I01-11093-2,Laguna Beach,2023-07-07T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56267164,-117.7697325
I01-11093-2,Laguna Beach,2023-09-20T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56267164,-117.7697325
L01-556-1,San Juan Capistrano,2023-06-05T00:00:00Z,1,0.015099,Other - See Comments,Unknown,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.50553072,-117.64514276
L01-556-1,San Juan Capistrano,2023-08-09T00:00:00Z,1,0.015099,Flowing,Unknown,Direct Connection,Not A Priority,NA,15840,Verified,0.118571,NA,NA,33.50553072,-117.64514276
L01-303-1,Orange Co,2023-05-31T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,NA,NA,NA,Verified,NA,NA,NA,33.58906495,-117.58454324
L01-303-1,Orange Co,2023-08-15T00:00:00Z,1,NA,Pooled or Ponded,Yes,Partial - Significant Distance,NA,NA,NA,Verified,NA,NA,NA,33.58906495,-117.58454324
M02-061-6,San Clemente,2023-09-01T00:00:00Z,1,0.010425,Flowing,Yes,NA,Priority,34,11430,Verified,NA,NA,NA,33.43589655,-117.62459727
M02-061-6,San Clemente,2023-05-24T00:00:00Z,1,0.010425,Flowing,Yes,Direct Connection,Priority,34,4377,Verified,0.008955,NA,NA,33.43589655,-117.62459727
K01-12058-1 (K01P08),Laguna Niguel,2023-08-31T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,NA,Verified,NA,NA,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-07-18T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,5975,Verified,0.15,0.03,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-07-11T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,6687,Verified,0.094737,0.029,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-02-22T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,3396,Verified,0.085574,NA,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-07-25T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,5942,Verified,0.093333,0.03,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-06-30T00:00:00Z,1,0.166967,Flowing,Yes,NA,Priority,67,3946,Verified,0.146669,NA,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-08-01T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,6013,Verified,0.06605,0.026,NA,33.5113,-117.69462
K01-12058-1 (K01P08),Laguna Niguel,2023-08-08T00:00:00Z,1,0.166967,Flowing,Yes,Direct Connection,Priority,67,4352,Verified,0.072,0.024,NA,33.5113,-117.69462
K01-12126-1 (K01S01),Dana Point,2023-08-15T00:00:00Z,1,0.455348,Flowing,Yes,Direct Connection,Priority,78,5486,Verified,0.126,0.166,Yes,33.48403393,-117.71987581
K01-12126-1 (K01S01),Dana Point,2023-06-21T00:00:00Z,1,0.455348,Flowing,Yes,Direct Connection,Priority,78,5640,Verified,0.288,0.155,Yes,33.48403393,-117.71987581
L03-074-1 (L03B01),Mission Viejo,2023-07-03T00:00:00Z,1,0.197334,Flowing,Yes,Direct Connection,Priority,71,3666,Verified,0.207373,0.026,NA,33.63832178,-117.63884472
L03-074-1 (L03B01),Mission Viejo,2023-08-17T00:00:00Z,1,0.197334,Flowing,Yes,Direct Connection,Priority,71,3512,Verified,0.06606,0.024,NA,33.63832178,-117.63884472
K01-12036-1,Laguna Niguel,2023-06-28T00:00:00Z,1,0.021434,Flowing,Yes,Undetermined,Not A Priority,NA,2188,Verified,0.008,NA,NA,33.5071094,-117.71889333
K01-12036-1,Laguna Niguel,2023-08-30T00:00:00Z,1,0.021434,Flowing,Yes,Direct Connection,Not A Priority,NA,1612,Verified,0.037846,NA,NA,33.5071094,-117.71889333
L01-766-4,San Juan Capistrano,2023-08-07T00:00:00Z,1,0.001979,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.487744,-117.66758978
L01-766-4,San Juan Capistrano,2023-06-05T00:00:00Z,1,0.001979,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.487744,-117.66758978
L03-241-4,Mission Viejo,2023-07-13T00:00:00Z,1,0.012278,Flowing,Yes,Direct Connection,Priority,45,2450,Verified,0.006454,0,NA,33.60923197,-117.64411226
L03-241-4,Mission Viejo,2023-09-26T00:00:00Z,1,0.012278,Flowing,Yes,NA,Priority,45,1410,Verified,0.046635,0.014,NA,33.60923197,-117.64411226
L02-246-1 (L11P01),Rancho Santa Margarita,2023-07-18T00:00:00Z,1,0.051586,Flowing,Yes,Direct Connection,Priority,71,1776,Verified,0.068665,0.012,Yes,33.6104653,-117.61660036
L02-246-1 (L11P01),Rancho Santa Margarita,2023-06-22T00:00:00Z,1,0.051586,Flowing,Yes,Direct Connection,Priority,71,1698,Verified,0.055332,0.023,Yes,33.6104653,-117.61660036
L02-246-1 (L11P01),Rancho Santa Margarita,2023-08-01T00:00:00Z,1,0.051586,Flowing,Yes,Direct Connection,Priority,71,1350,Verified,0.093976,0.013,Yes,33.6104653,-117.61660036
L02-246-1 (L11P01),Rancho Santa Margarita,2023-02-22T00:00:00Z,1,0.051586,Flowing,Yes,Direct Connection,Priority,71,1833,Verified,0.006685,NA,Yes,33.6104653,-117.61660036
L02-246-1 (L11P01),Rancho Santa Margarita,2023-08-08T00:00:00Z,1,0.051586,Flowing,Yes,Direct Connection,Priority,71,NA,Verified,0.0616,0.017,Yes,33.6104653,-117.61660036
L02-246-1 (L11P01),Rancho Santa Margarita,2023-07-11T00:00:00Z,1,0.051586,Flowing,Yes,Direct Connection,Priority,71,1406,Verified,0.048636,0.018,Yes,33.6104653,-117.61660036
L02-246-1 (L11P01),Rancho Santa Margarita,2023-07-25T00:00:00Z,1,0.051586,Flowing,Yes,Undetermined,Priority,71,1731,Verified,0.085868,0.013,Yes,33.6104653,-117.61660036
L04-232-1,Mission Viejo,2023-06-28T00:00:00Z,1,0.020937,Pooled or Ponded,Yes,Undetermined,Not A Priority,NA,3100,Verified,0.052812,NA,NA,33.62255222,-117.66977552
J01-9364-3 (J01P21),Orange Co,2023-06-29T00:00:00Z,1,3.673333,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54985427,-117.72129019
J01-9364-3 (J01P21),Orange Co,2023-08-28T00:00:00Z,1,3.673333,Pooled or Ponded,Yes,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54985427,-117.72129019
J01-9066-1 (J01P04),Mission Viejo,2023-08-17T00:00:00Z,1,0.015405,Flowing,Yes,Direct Connection,Priority,41,2948,Verified,0.007749,0.002,NA,33.6093405,-117.69288756
J01-9066-1 (J01P04),Mission Viejo,2023-04-25T00:00:00Z,1,0.015405,Flowing,Yes,NA,Priority,41,NA,Verified,0.022536,0.004,NA,33.6093405,-117.69288756
J01-9066-1 (J01P04),Mission Viejo,2023-07-05T00:00:00Z,1,0.015405,Flowing,Yes,Partial - Significant Distance,Priority,41,3855,Verified,0.024375,0.002,NA,33.6093405,-117.69288756
L03-708-1,Laguna Niguel,2023-05-23T00:00:00Z,1,0.018177,Flowing,Yes,Direct Connection,Priority,45,NA,Verified,NA,0.018,NA,33.55750288,-117.67651868
M02-052-2,San Clemente,2023-09-28T00:00:00Z,1,0.686261,Flowing,Yes,Direct Connection,Not A Priority,NA,5399,Verified,0.39,NA,NA,33.45120321,-117.60988787
M02-052-2,San Clemente,2023-06-15T00:00:00Z,1,0.686261,Flowing,Yes,Direct Connection,Not A Priority,NA,7070,Verified,1.2,NA,NA,33.45120321,-117.60988787
M01-099-1,San Clemente,2023-08-01T00:00:00Z,1,0.028528,Flowing,Yes,Direct Connection,Priority,56,5242,Verified,0.006469,NA,NA,33.45679464,-117.64228377
M01-099-1,San Clemente,2023-05-23T00:00:00Z,1,0.028528,Flowing,Yes,Direct Connection,Priority,56,11330,Verified,0.001149,NA,NA,33.45679464,-117.64228377
J04-9249-1,Laguna Niguel,2023-07-05T00:00:00Z,1,1.180767,Pooled or Ponded,Yes,Direct Connection,Priority,68,NA,Verified,NA,NA,NA,33.55392245,-117.70986334
J04-9249-1,Laguna Niguel,2023-06-29T00:00:00Z,1,1.180767,Pooled or Ponded,Yes,NA,Priority,68,NA,Verified,NA,NA,NA,33.55392245,-117.70986334
J04-9249-1,Laguna Niguel,2023-08-28T00:00:00Z,1,1.180767,Pooled or Ponded,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,68,NA,Verified,NA,NA,NA,33.55392245,-117.70986334
I00-11518-2,Laguna Beach,2023-07-06T00:00:00Z,1,0.0048,Other - See Comments,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.528629,-117.772636
I01-11023-4,Laguna Beach,2023-09-20T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55119472,-117.77826984
I01-11023-4,Laguna Beach,2023-07-07T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55119472,-117.77826984
SC05-073-3,San Clemente,2023-05-24T00:00:00Z,1,0.003033,NA,Unknown,Unsafe to Access,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41574234,-117.6123872
SC05-073-3,San Clemente,2023-08-02T00:00:00Z,1,0.003033,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41574234,-117.6123872
L01-414-2,Orange Co,2023-06-01T00:00:00Z,1,0,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56488962,-117.59207479
L01-414-2,Orange Co,2023-08-17T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.56488962,-117.59207479
LC06-11019-1,Laguna Beach,2023-07-06T00:00:00Z,1,0.028496,Flowing,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54303857,-117.78946047
LC06-11019-1,Laguna Beach,2023-08-14T00:00:00Z,1,0.028496,Flowing,Yes,Direct Connection,Not A Priority,NA,1870,Verified,NA,0.001,NA,33.54303857,-117.78946047
L03-418-8,Laguna Niguel,2023-05-23T00:00:00Z,1,0.142936,Flowing,Yes,Direct Connection,Priority,61,2225,Verified,0.363,NA,Yes,33.5575697,-117.6763089
L03-418-8,Laguna Niguel,2023-09-27T00:00:00Z,1,0.142936,Flowing,Yes,Direct Connection,Priority,61,2996,Verified,0.10453900000000001,0.083,Yes,33.5575697,-117.6763089
L02-204-1 (L02P45),Rancho Santa Margarita,2023-08-10T00:00:00Z,1,0.021742,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.61913433,-117.62331782
L02-204-1 (L02P45),Rancho Santa Margarita,2023-06-12T00:00:00Z,1,0.021742,Flowing,Unknown,Undetermined,Not A Priority,NA,1492,Verified,NA,0.002,NA,33.61913433,-117.62331782
I01-11216-1 (I02P13),Aliso Viejo,2023-09-26T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59874987,-117.74724136
I01-11216-1 (I02P13),Aliso Viejo,2023-07-20T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59874987,-117.74724136
L01-731-1 (L08TBN2),Rancho Santa Margarita,2023-09-13T00:00:00Z,1,0.314453,Flowing,Yes,Undetermined,Not A Priority,NA,2547,Verified,0.042,NA,Yes,33.625156,-117.56600826
L01-731-1 (L08TBN2),Rancho Santa Margarita,2023-06-22T00:00:00Z,1,0.314453,Flowing,Yes,Undetermined,Not A Priority,NA,2980,Verified,0.038494,NA,Yes,33.625156,-117.56600826
J01-9131-1 (J01P28),Aliso Viejo,2023-06-21T00:00:00Z,1,0.070401,Flowing,Yes,Direct Connection,Priority,51,3672,Verified,0.086705,0.03,Yes,33.57471343,-117.71586502
J01-9131-1 (J01P28),Aliso Viejo,2023-04-26T00:00:00Z,1,0.070401,Flowing,Yes,NA,Priority,51,NA,Verified,NA,0.008,Yes,33.57471343,-117.71586502
J01-9131-1 (J01P28),Aliso Viejo,2023-09-27T00:00:00Z,1,0.070401,Flowing,Yes,Direct Connection,Priority,51,2177,Verified,0.09,NA,Yes,33.57471343,-117.71586502
SC12-068-1,San Clemente,2023-05-24T00:00:00Z,1,0.070455,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,7022,Verified,0.178035,NA,NA,33.42227825,-117.62212777
L03-316-2,Mission Viejo,2023-06-26T00:00:00Z,1,0.023061,Flowing,Yes,Direct Connection,Priority,34,NA,Verified,NA,NA,NA,33.59093104,-117.65945745
L03-316-2,Mission Viejo,2023-07-13T00:00:00Z,1,0.023061,Flowing,Yes,Partial - Significant Distance,Priority,34,2890,Verified,0.001718,0.004,NA,33.59093104,-117.65945745
L03-316-2,Mission Viejo,2023-09-26T00:00:00Z,1,0.023061,Flowing,Yes,NA,Priority,34,2810,Verified,0.174138,0.008,NA,33.59093104,-117.65945745
SM01-086-2,San Clemente,2023-05-23T00:00:00Z,1,0.02,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45608122,-117.57327078
SM01-086-2,San Clemente,2023-08-01T00:00:00Z,1,0.02,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45608122,-117.57327078
I01-11216-2 (I02P12),Aliso Viejo,2023-09-26T00:00:00Z,1,NA,Pooled or Ponded,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59875002,-117.74720171
I01-11216-2 (I02P12),Aliso Viejo,2023-07-20T00:00:00Z,1,NA,Flowing,Yes,Direct Connection,Not A Priority,NA,NA,Verified,NA,NA,NA,33.59875002,-117.74720171
LC04-11199-1,Laguna Beach,2023-07-06T00:00:00Z,1,NA,NA,Unknown,NA,NA,NA,NA,Verified,NA,NA,NA,33.516715,-117.761276
L03-455-6,Laguna Niguel,2023-06-29T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54323122,-117.67485686
L03-455-6,Laguna Niguel,2023-08-31T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.54323122,-117.67485686
M02-052-4,San Clemente,2023-06-15T00:00:00Z,1,0.041791,Flowing,Yes,Direct Connection,Priority,47,6162,Verified,0.013333,NA,NA,33.45128562,-117.60972256
LC01-11446-1,Laguna Beach,2023-06-07T00:00:00Z,1,0.014692,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,7.4e-4,NA,NA,33.5540555,-117.81591322
LC01-11446-1,Laguna Beach,2023-09-06T00:00:00Z,1,0.014692,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,9.6e-4,NA,NA,33.5540555,-117.81591322
SC11-035-1d,Dana Point,2023-05-25T00:00:00Z,1,0,Other - See Comments,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45964061,-117.67567227
SC11-035-1d,Dana Point,2023-08-03T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.45964061,-117.67567227
J01-9377-1,Lake Forest,2023-04-26T00:00:00Z,1,0.001816,Dry,Unknown,NA,Priority,22,NA,Verified,NA,NA,Yes,33.65809197,-117.65776843
J01-9377-1,Lake Forest,2023-08-29T00:00:00Z,1,0.001816,Pooled or Ponded,Unknown,Direct Connection,Priority,22,NA,Verified,NA,NA,Yes,33.65809197,-117.65776843
J01-9377-1,Lake Forest,2023-05-16T00:00:00Z,1,0.001816,Flowing,Unknown,Direct Connection,Priority,22,540,Verified,0.002348,NA,Yes,33.65809197,-117.65776843
L03-497-1,San Juan Capistrano,2023-08-30T00:00:00Z,1,0,NA,Unknown,Partial - Significant Distance,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52652029,-117.67941979
L03-497-1,San Juan Capistrano,2023-06-28T00:00:00Z,1,0,NA,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52652029,-117.67941979
J01-10017-1 (J01TBN4),Aliso Viejo,2023-09-27T00:00:00Z,1,0.016909,Flowing,Yes,Direct Connection,Priority,43,26439,Verified,0.046667,NA,NA,33.57090835,-117.71707369
J01-10017-1 (J01TBN4),Aliso Viejo,2023-07-19T00:00:00Z,1,0.016909,Flowing,Yes,Direct Connection,Priority,43,7856,Verified,0.008309,0.003,NA,33.57090835,-117.71707369
J01-10017-1 (J01TBN4),Aliso Viejo,2023-04-26T00:00:00Z,1,0.016909,Flowing,Yes,NA,Priority,43,NA,Verified,NA,0.001,NA,33.57090835,-117.71707369
SC06-146-2 (M00P02),San Clemente,2023-05-24T00:00:00Z,1,0.055256,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,9918,Verified,0.042038,NA,NA,33.41781803,-117.61789102
SC06-146-2 (M00P02),San Clemente,2023-08-02T00:00:00Z,1,0.055256,Other - See Comments,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.41781803,-117.61789102
LC02-11508-2,Laguna Beach,2023-07-06T00:00:00Z,1,0.023365,Flowing,Yes,Partial - Significant Distance,Not A Priority,NA,6498,Verified,0.040134,NA,NA,33.54553581,-117.79532189
LC02-11508-2,Laguna Beach,2023-08-14T00:00:00Z,1,0.023365,Flowing,Yes,NA,Not A Priority,NA,5950,Verified,0.017333,NA,NA,33.54553581,-117.79532189
L02-502-5,San Juan Capistrano,2023-06-29T00:00:00Z,1,0,Flowing,Unknown,Direct Connection,Not A Priority,NA,1268,Verified,NA,0.004,NA,33.52713039,-117.66989996
L02-502-5,San Juan Capistrano,2023-08-31T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.52713039,-117.66989996
J07-9109-1,Mission Viejo,2023-07-17T00:00:00Z,1,0.008731,Flowing,Yes,Direct Connection,Priority,34,1228,Verified,NA,NA,NA,33.63979501,-117.65919338
J07-9109-1,Mission Viejo,2023-09-26T00:00:00Z,1,0.008731,Flowing,Yes,Direct Connection,Priority,34,1570,Verified,NA,0,NA,33.63979501,-117.65919338
L02-571-3,San Juan Capistrano,2023-06-06T00:00:00Z,1,6.07e-4,Pooled or Ponded,Yes,Direct Connection,Priority,26,NA,Verified,NA,NA,NA,33.49529812,-117.66580017
L02-571-3,San Juan Capistrano,2023-08-08T00:00:00Z,1,6.07e-4,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,26,6500,Verified,NA,NA,NA,33.49529812,-117.66580017
I01-11023-5,Laguna Beach,2023-09-20T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55124303,-117.77826688
I01-11023-5,Laguna Beach,2023-07-07T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55124303,-117.77826688
L01-218-2,Rancho Santa Margarita,2023-06-13T00:00:00Z,1,0.020075,Flowing,Yes,Direct Connection,Priority,61,3570,Verified,NA,0.002,NA,33.63335256,-117.5643856
L01-218-2,Rancho Santa Margarita,2023-08-10T00:00:00Z,1,0.020075,Flowing,Yes,Direct Connection,Priority,61,4450,Verified,0.01008,NA,NA,33.63335256,-117.5643856
L01-766-3,San Juan Capistrano,2023-08-08T00:00:00Z,1,0.00798,Flowing,Yes,Direct Connection,Priority,9,24040,Verified,NA,NA,NA,33.48601029,-117.67028871
L01-766-3,San Juan Capistrano,2023-06-06T00:00:00Z,1,0.00798,Flowing,Yes,Direct Connection,Priority,9,4979,Verified,NA,0.001,NA,33.48601029,-117.67028871
L02-366-1 (MVL02P14),Mission Viejo,2023-09-26T00:00:00Z,1,0.039306,Flowing,Yes,Undetermined,Not A Priority,NA,1952,Verified,0.165,0.004,NA,33.57029493,-117.65103598
L02-366-1 (MVL02P14),Mission Viejo,2023-06-28T00:00:00Z,1,0.039306,Flowing,Yes,Undetermined,Not A Priority,NA,1547,Verified,0.0728,0.01,NA,33.57029493,-117.65103598
I01-11065-1,Laguna Beach,2023-09-20T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55771802,-117.77314078
I01-11065-1,Laguna Beach,2023-07-07T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.55771802,-117.77314078
L01-125-3,Rancho Santa Margarita,2023-06-13T00:00:00Z,1,0.034201,Pooled or Ponded,Unknown,Direct Connection,Priority,65,NA,Verified,NA,NA,NA,33.65525437,-117.56421057
L01-125-3,Rancho Santa Margarita,2023-08-10T00:00:00Z,1,0.034201,Other - See Comments,Unknown,NA,Priority,65,NA,Verified,NA,NA,NA,33.65525437,-117.56421057
LC06-11509-2,Laguna Beach,2023-08-14T00:00:00Z,1,0.045629,Flowing,Yes,Direct Connection,Not A Priority,NA,3520,Verified,NA,0.007,NA,33.54345981,-117.79078802
LC06-11509-2,Laguna Beach,2023-07-06T00:00:00Z,1,0.045629,Flowing,Yes,Direct Connection,Not A Priority,NA,4244,Verified,0.257143,NA,NA,33.54345981,-117.79078802
L01-766-5,San Juan Capistrano,2023-06-05T00:00:00Z,1,0,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48754274,-117.66679527
L01-766-5,San Juan Capistrano,2023-08-07T00:00:00Z,1,0,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.48754274,-117.66679527
K01-12156-4,Laguna Niguel,2022-11-08T00:00:00Z,2,1.12108,Flowing,Yes,Direct Connection,Not A Priority,NA,319,Removed From Inventory,NA,NA,NA,33.50593908,-117.70748656
K01-12156-4,Laguna Niguel,2022-11-09T00:00:00Z,2,1.12108,Flowing,Yes,Direct Connection,Not A Priority,NA,1747,Removed From Inventory,3.6,NA,NA,33.50593908,-117.70748656
K01-12156-4,Laguna Niguel,2023-08-10T00:00:00Z,1,1.12108,Flowing,Yes,Direct Connection,Not A Priority,NA,4076,Removed From Inventory,3.873469,NA,NA,33.50593908,-117.70748656
L01-760-1,Orange Co,2023-06-19T00:00:00Z,1,0.019203,Flowing,Yes,NA,Priority,40,1582,Verified,0.025788,0.004,NA,33.5654904,-117.5888937
L01-760-1,Orange Co,2023-08-17T00:00:00Z,1,0.019203,Flowing,Yes,None - Flow Infiltrates or Outfall is Dry,Priority,40,1606,Verified,0.062857,NA,NA,33.5654904,-117.5888937
L01-760-1,Orange Co,2023-06-01T00:00:00Z,1,0.019203,Flowing,Yes,Undetermined,Priority,40,NA,Verified,NA,NA,NA,33.5654904,-117.5888937
J01-10041-2 (J03P13),Laguna Niguel,2023-08-28T00:00:00Z,1,2.4525,Pooled or Ponded,Yes,NA,Priority,53,NA,Verified,NA,NA,NA,33.55263878,-117.70882948
J01-10041-2 (J03P13),Laguna Niguel,2023-06-29T00:00:00Z,1,2.4525,Pooled or Ponded,Yes,Undetermined,Priority,53,NA,Verified,NA,NA,NA,33.55263878,-117.70882948
J01-9046-2,Lake Forest,2022-11-04T00:00:00Z,1,0.099449,Dry,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.65446074,-117.65968666
J01-9046-2,Lake Forest,2023-04-25T00:00:00Z,1,0.099449,Dry,Unknown,NA,Not A Priority,NA,NA,Verified,NA,NA,NA,33.65446074,-117.65968666
J01-9046-2,Lake Forest,2023-08-29T00:00:00Z,1,0.099449,Pooled or Ponded,Unknown,None - Flow Infiltrates or Outfall is Dry,Not A Priority,NA,NA,Verified,NA,NA,NA,33.65446074,-117.65968666
