MonitoringYear,rain_gage,FACILITYID,dry_days
MY2017-18,ELTORO,F14-8163-13,334
MY2017-18,ELTORO,F17-8754-1,334
MY2017-18,ELTORO,F18-8716-1,668
MY2017-18,ELTORO,F19-7021-1,334
MY2017-18,ELTORO,F19-7021-2,334
MY2017-18,ELTORO,F19-7021-3,334
MY2017-18,ELTORO,F19-7022-1,334
MY2017-18,ELTORO,F19-7130-1,668
MY2017-18,ELTORO,F19-7170-1,334
MY2017-18,ELTORO,F19-7170-2,334
MY2017-18,ELTORO,F19-7170-3,334
MY2017-18,ELTORO,F19-7170-4,334
MY2017-18,ELTORO,F19-7261-1,334
MY2017-18,ELTORO,F19-7261-2,334
MY2017-18,ELTORO,F19-7783-1,334
MY2017-18,ELTORO,F19-7789-1,668
MY2017-18,ELTORO,F19-7920-1,334
MY2017-18,ELTORO,F19-7920-2,334
MY2017-18,ELTORO,F19-7920-3,334
MY2017-18,ELTORO,F19-7920-4,334
MY2017-18,ELTORO,F19-7921-1,334
MY2017-18,ELTORO,F19-7921-2,334
MY2017-18,ELTORO,F19-7921-3,334
MY2017-18,ELTORO,F19-7921-4,334
MY2017-18,ELTORO,F19-7921-5,334
MY2017-18,ELTORO,F19-7942-1,668
MY2017-18,ELTORO,F19-7942-2,668
MY2017-18,ELTORO,F19-8403-1,668
MY2017-18,ELTORO,F19-8403-2,334
MY2017-18,ELTORO,F19-8403-3,334
MY2017-18,ELTORO,F19-8503-1,334
MY2017-18,ELTORO,F19-8505-1,334
MY2017-18,ELTORO,F19-8505-2,334
MY2017-18,ELTORO,F19-8505-3,334
MY2017-18,ELTORO,F19-8581-1,334
MY2017-18,ELTORO,F19-8587-1,334
MY2017-18,ELTORO,F19-8881-1,334
MY2017-18,ELTORO,F20-7260-1,668
MY2017-18,ELTORO,F20-7260-2,334
MY2017-18,ELTORO,F20-8398-1,668
MY2017-18,ELTORO,F20-8398-2,334
MY2017-18,ELTORO,F20-8398-3,334
MY2017-18,ELTORO,F20-8404-1,334
MY2017-18,ELTORO,F20-8404-10,334
MY2017-18,ELTORO,F20-8404-11,334
MY2017-18,ELTORO,F20-8404-2,334
MY2017-18,ELTORO,F20-8404-3,334
MY2017-18,ELTORO,F20-8404-4,334
MY2017-18,ELTORO,F20-8404-5,334
MY2017-18,ELTORO,F20-8404-6,334
MY2017-18,ELTORO,F20-8404-7,334
MY2017-18,ELTORO,F20-8404-8,334
MY2017-18,ELTORO,F20-8404-9,334
MY2017-18,ELTORO,F20-8679-1,334
MY2017-18,ELTORO,F20-8714-1,334
MY2017-18,ELTORO,F20-8714-2,334
MY2017-18,ELTORO,F23-7016-1,334
MY2017-18,ELTORO,F23-7040-1 (LGHF23S02),334
MY2017-18,ELTORO,F23-7044-1,334
MY2017-18,ELTORO,F23-7052-1 (LWF23P07@SM),334
MY2017-18,ELTORO,F23-7055-1 (LWF23P09XXX),334
MY2017-18,ELTORO,F23-7072-1,668
MY2017-18,ELTORO,F23-7072-2,334
MY2017-18,ELTORO,F23-7089-1,334
MY2017-18,ELTORO,F23-7091-1,334
MY2017-18,ELTORO,F23-7091-2,334
MY2017-18,ELTORO,F23-7101-1,334
MY2017-18,ELTORO,F23-7101-2,334
MY2017-18,ELTORO,F23-7191-1,334
MY2017-18,ELTORO,F23-7191-2,334
MY2017-18,ELTORO,F23-8071-1,334
MY2017-18,ELTORO,F23-8071-2,334
MY2017-18,ELTORO,F23-8071-3,334
MY2017-18,ELTORO,F23-8071-4,334
MY2017-18,ELTORO,F23-8071-5,334
MY2017-18,ELTORO,F23-8072-1,668
MY2017-18,ELTORO,F23-8072-2,334
MY2017-18,ELTORO,F23-8072-3,334
MY2017-18,ELTORO,F23-8072-4,334
MY2017-18,ELTORO,I01-11216-1 (I02P13),334
MY2017-18,ELTORO,I01-11216-2 (I02P12),334
MY2017-18,ELTORO,I01-11216-3,334
MY2017-18,ELTORO,I01-11216-4 (I02P14),334
MY2017-18,ELTORO,I01-11217-1,334
MY2017-18,ELTORO,I01-11343-1,334
MY2017-18,ELTORO,I01-11343-2 (I02P18),334
MY2017-18,ELTORO,I01-11502-2,334
MY2017-18,ELTORO,J01-10004-1 (J01P01),334
MY2017-18,ELTORO,J01-10004-2,334
MY2017-18,ELTORO,J01-10006-1,334
MY2017-18,ELTORO,J01-10006-2,334
MY2017-18,ELTORO,J01-10006-3,334
MY2017-18,ELTORO,J01-9046-1,334
MY2017-18,ELTORO,J01-9046-2,334
MY2017-18,ELTORO,J01-9046-3,334
MY2017-18,ELTORO,J01-9048-1,334
MY2017-18,ELTORO,J01-9058-1,334
MY2017-18,ELTORO,J01-9066-1 (J01P04),334
MY2017-18,ELTORO,J01-9066-2 (J01P03),334
MY2017-18,ELTORO,J01-9066-3,334
MY2017-18,ELTORO,J01-9259-3,334
MY2017-18,ELTORO,J01-9264-1 (J01P06),334
MY2017-18,ELTORO,J01-9273-1,334
MY2017-18,ELTORO,J01-9275-1,334
MY2017-18,ELTORO,J01-9275-2,334
MY2017-18,ELTORO,J01-9275-3,334
MY2017-18,ELTORO,J01-9349-1,334
MY2017-18,ELTORO,J01-9349-2,334
MY2017-18,ELTORO,J01-9349-3,334
MY2017-18,ELTORO,J01-9359-1 (J01P32),334
MY2017-18,ELTORO,J01-9359-2,334
MY2017-18,ELTORO,J01-9377-1,334
MY2017-18,ELTORO,J01-9377-2 (J01TBN8),334
MY2017-18,ELTORO,J01-9782-1 (J01TBN3),334
MY2017-18,ELTORO,J01-9785-1,334
MY2017-18,ELTORO,J05-9800-2,334
MY2017-18,ELTORO,J06-10011-1 (J06P01),334
MY2017-18,ELTORO,J06-9079-1 (J06P03),334
MY2017-18,ELTORO,J06-9362-1 (J06-03),334
MY2017-18,ELTORO,J07-10013-1,334
MY2017-18,ELTORO,J07-9019-1,334
MY2017-18,ELTORO,J07-9019-2,334
MY2017-18,ELTORO,J07-9019-3,334
MY2017-18,ELTORO,J07-9019-5,334
MY2017-18,ELTORO,J07-9022-1,334
MY2017-18,ELTORO,J07-9022-2,334
MY2017-18,ELTORO,J07-9022-3,334
MY2017-18,ELTORO,J07-9022-4,334
MY2017-18,ELTORO,J07-9022-5,334
MY2017-18,ELTORO,J07-9022-6,334
MY2017-18,ELTORO,J07-9109-1,334
MY2017-18,ELTORO,J07-9109-2,334
MY2017-18,ELTORO,J07-9109-3,334
MY2017-18,ELTORO,J07-9109-4 (J07P02),334
MY2017-18,ELTORO,J07-9110-1,334
MY2017-18,ELTORO,J07-9110-2,334
MY2017-18,ELTORO,J07-9110-3,334
MY2017-18,ELTORO,J07-9110-4,334
MY2017-18,ELTORO,L02-344-1,334
MY2017-18,ELTORO,L02-344-2,334
MY2017-18,ELTORO,L03-074-2,334
MY2017-18,ELTORO,L03-214-1,334
MY2017-18,ELTORO,L03-214-2 (L03P18),334
MY2017-18,ELTORO,L03-214-3 (L03P15),334
MY2017-18,ELTORO,L03-240-1 (L03P14),334
MY2017-18,ELTORO,L03-241-1 ,334
MY2017-18,ELTORO,L03-241-2,334
MY2017-18,ELTORO,L03-241-3,334
MY2017-18,ELTORO,L03-241-4,334
MY2017-18,ELTORO,L03-241-5 (L03P27),334
MY2017-18,ELTORO,L03-241-6,334
MY2017-18,ELTORO,L03-241-7,334
MY2017-18,ELTORO,L03-241-8,334
MY2017-18,ELTORO,L03-281-1,334
MY2017-18,ELTORO,L03-281-2,334
MY2017-18,ELTORO,L03-316-1,334
MY2017-18,ELTORO,L03-316-2,334
MY2017-18,ELTORO,L03-316-3 (L03P12),334
MY2017-18,ELTORO,L03-316-4,334
MY2017-18,ELTORO,L03-662-1,334
MY2017-18,ELTORO,L03-662-2,334
MY2017-18,ELTORO,L03-662-3 (L03P16),334
MY2017-18,ELTORO,L03-662-4,334
MY2017-18,ELTORO,L03-662-5,334
MY2017-18,ELTORO,L03-662-6,334
MY2017-18,ELTORO,L03-691-1 (L03P09),334
MY2017-18,ELTORO,L03-693-1 (L03P11),334
MY2017-18,ELTORO,L04-136-1 (L04P07),334
MY2017-18,ELTORO,L04-136-1u (L04P07),334
MY2017-18,ELTORO,L04-232-1,334
MY2017-18,ELTORO,L04-266-1,334
MY2017-18,ELTORO,L04-266-2,334
MY2017-18,ELTORO,L04-266-3,334
MY2017-18,ELTORO,L04-266-4,334
MY2017-18,ELTORO,L04-266-5,334
MY2017-18,ELTORO,L04-266-6 (L04P08),334
MY2017-18,ELTORO,L04-266-7,334
MY2017-18,ELTORO,L04-301-1 (L04P08),334
MY2017-18,ELTORO,L04-672-1,334
MY2017-18,LAGUNABEACH,DP02-12131-1,334
MY2017-18,LAGUNABEACH,DP04-12015-1,334
MY2017-18,LAGUNABEACH,DP04-12015-2,334
MY2017-18,LAGUNABEACH,DP04-12015-3,334
MY2017-18,LAGUNABEACH,I00-11437-1,334
MY2017-18,LAGUNABEACH,I00-11453-1,334
MY2017-18,LAGUNABEACH,I00-11468-1,334
MY2017-18,LAGUNABEACH,I00-11518-1,334
MY2017-18,LAGUNABEACH,I00-11518-2,334
MY2017-18,LAGUNABEACH,I01-11010-1,334
MY2017-18,LAGUNABEACH,I01-11010-2,334
MY2017-18,LAGUNABEACH,I01-11015-1,334
MY2017-18,LAGUNABEACH,I01-11015-2,334
MY2017-18,LAGUNABEACH,I01-11015-3,334
MY2017-18,LAGUNABEACH,I01-11021-1,334
MY2017-18,LAGUNABEACH,I01-11023-1,334
MY2017-18,LAGUNABEACH,I01-11023-2,334
MY2017-18,LAGUNABEACH,I01-11023-3,334
MY2017-18,LAGUNABEACH,I01-11023-4,334
MY2017-18,LAGUNABEACH,I01-11023-5,334
MY2017-18,LAGUNABEACH,I01-11023-6,334
MY2017-18,LAGUNABEACH,I01-11059-1,334
MY2017-18,LAGUNABEACH,I01-11059-2,334
MY2017-18,LAGUNABEACH,I01-11059-3,334
MY2017-18,LAGUNABEACH,I01-11065-1,334
MY2017-18,LAGUNABEACH,I01-11077-1,334
MY2017-18,LAGUNABEACH,I01-11077-2,334
MY2017-18,LAGUNABEACH,I01-11093-1,334
MY2017-18,LAGUNABEACH,I01-11093-2,334
MY2017-18,LAGUNABEACH,I01-11109-1,334
MY2017-18,LAGUNABEACH,I01-11109-2,334
MY2017-18,LAGUNABEACH,I01-11195-1,334
MY2017-18,LAGUNABEACH,I01-11195-2,334
MY2017-18,LAGUNABEACH,I01-11487-1,334
MY2017-18,LAGUNABEACH,I01-11487-2,334
MY2017-18,LAGUNABEACH,I01-11502-1,334
MY2017-18,LAGUNABEACH,I01-11503-1,334
MY2017-18,LAGUNABEACH,I01-11503-2,334
MY2017-18,LAGUNABEACH,I01-11503-3,334
MY2017-18,LAGUNABEACH,I01-11503-4,334
MY2017-18,LAGUNABEACH,I01-11503-5,334
MY2017-18,LAGUNABEACH,LC01-11446-1,334
MY2017-18,LAGUNABEACH,LC01-11480-1,334
MY2017-18,LAGUNABEACH,LC02-11506-1,334
MY2017-18,LAGUNABEACH,LC02-11508-1,334
MY2017-18,LAGUNABEACH,LC02-11508-2,334
MY2017-18,LAGUNABEACH,LC02-11508-3,334
MY2017-18,LAGUNABEACH,LC03-11455-1,334
MY2017-18,LAGUNABEACH,LC03-11515-1,334
MY2017-18,LAGUNABEACH,LC04-11199-1,334
MY2017-18,LAGUNABEACH,LC05-11017-1,334
MY2017-18,LAGUNABEACH,LC05-11017-2,334
MY2017-18,LAGUNABEACH,LC05-11017-3,334
MY2017-18,LAGUNABEACH,LC06-11019-1,334
MY2017-18,LAGUNABEACH,LC06-11019-2,334
MY2017-18,LAGUNABEACH,LC06-11019-3,334
MY2017-18,LAGUNABEACH,LC06-11509-1,334
MY2017-18,LAGUNABEACH,LC06-11509-2,334
MY2017-18,LAGUNABEACH,NC05-10091-1,334
MY2017-18,PALISADES,L01-458-1,330
MY2017-18,PALISADES,L01-471-1,330
MY2017-18,PALISADES,L01-494-1,330
MY2017-18,PALISADES,L01-514-1,330
MY2017-18,PALISADES,L01-517-1,330
MY2017-18,PALISADES,L01-517-2,330
MY2017-18,PALISADES,L01-517-3,330
MY2017-18,PALISADES,L01-517-4,330
MY2017-18,PALISADES,L01-517-5,330
MY2017-18,PALISADES,L01-517-6,330
MY2017-18,PALISADES,L01-517-7,330
MY2017-18,PALISADES,L01-517-8,330
MY2017-18,PALISADES,L01-548-1,330
MY2017-18,PALISADES,L01-551-1,330
MY2017-18,PALISADES,L01-556-1,330
MY2017-18,PALISADES,L01-579-1,330
MY2017-18,PALISADES,L01-579-2,330
MY2017-18,PALISADES,L01-602-1,330
MY2017-18,PALISADES,L01-602-2,330
MY2017-18,PALISADES,L01-618-1,330
MY2017-18,PALISADES,L01-618-2,330
MY2017-18,PALISADES,L01-618-3,330
MY2017-18,PALISADES,L01-618-4,330
MY2017-18,PALISADES,L01-618-5 (L01S09),330
MY2017-18,PALISADES,L01-724-3,330
MY2017-18,PALISADES,L01-724-4 (L01P03),330
MY2017-18,PALISADES,L01-747-1,330
MY2017-18,PALISADES,L01-747-2,330
MY2017-18,PALISADES,L01-748-1,330
MY2017-18,PALISADES,L01-748-2,330
MY2017-18,PALISADES,L01-749-1,330
MY2017-18,PALISADES,L01-749-2,330
MY2017-18,PALISADES,L01-749-2d,330
MY2017-18,PALISADES,L01-749-3,330
MY2017-18,PALISADES,L01-749-4,330
MY2017-18,PALISADES,L01-749-5,330
MY2017-18,PALISADES,L01-766-1,330
MY2017-18,PALISADES,L01-766-2 (L01S06),330
MY2017-18,PALISADES,L01-766-3,330
MY2017-18,PALISADES,L01-766-4,330
MY2017-18,PALISADES,L01-766-5,330
MY2017-18,PALISADES,L01-766-6,330
MY2017-18,PALISADES,L01-766-7,330
MY2017-18,PALISADES,L01-766-8,330
MY2017-18,PALISADES,L01-766-9,330
MY2017-18,PALISADES,L02-541-1,330
MY2017-18,PALISADES,L02-541-10,330
MY2017-18,PALISADES,L02-541-2,330
MY2017-18,PALISADES,L02-541-3,330
MY2017-18,PALISADES,L02-541-4,330
MY2017-18,PALISADES,L02-541-5,330
MY2017-18,PALISADES,L02-541-6,330
MY2017-18,PALISADES,L02-541-7,330
MY2017-18,PALISADES,L02-541-8,330
MY2017-18,PALISADES,L02-541-9 (L02P02),330
MY2017-18,PALISADES,L02-571-1,330
MY2017-18,PALISADES,L02-571-2,330
MY2017-18,PALISADES,L02-571-3,330
MY2017-18,PALISADES,L02-571-4,330
MY2017-18,PALISADES,L02-571-5 (L02TBN2),330
MY2017-18,PALISADES,L02-571-6,330
MY2017-18,PALISADES,L05-503-1,330
MY2017-18,PALISADES,M00.1-070-1,330
MY2017-18,PALISADES,M00.1-070-2,330
MY2017-18,PALISADES,M00.1-070-3,330
MY2017-18,PALISADES,M00.1-070-4,330
MY2017-18,PALISADES,M00.1-070-5,330
MY2017-18,PALISADES,M00.1-070-6,330
MY2017-18,PALISADES,M00.1-071-1 (M00S04),330
MY2017-18,PALISADES,M00.1-071-2 (M00S04),330
MY2017-18,PALISADES,M00.1-071-3 (M00S04),330
MY2017-18,PALISADES,M00.1-071-4 (M00S04),330
MY2017-18,PALISADES,M00.2-066-1 (M00S07),330
MY2017-18,PALISADES,M00.3-169-1,330
MY2017-18,PALISADES,M00.3-169-2,330
MY2017-18,PALISADES,M00.3-169-3,330
MY2017-18,PALISADES,M01-002-1,330
MY2017-18,PALISADES,M01-003-1,330
MY2017-18,PALISADES,M01-003-2,330
MY2017-18,PALISADES,M01-008-1,330
MY2017-18,PALISADES,M01-010-1,330
MY2017-18,PALISADES,M01-010-2,330
MY2017-18,PALISADES,M01-010-3,330
MY2017-18,PALISADES,M01-014-1,330
MY2017-18,PALISADES,M01-038-1,330
MY2017-18,PALISADES,M01-038-2,330
MY2017-18,PALISADES,M01-038-3,330
MY2017-18,PALISADES,M01-038-4,330
MY2017-18,PALISADES,M01-038-5,330
MY2017-18,PALISADES,M01-038-6,330
MY2017-18,PALISADES,M01-042-1 (M01S01),330
MY2017-18,PALISADES,M01-047-1,330
MY2017-18,PALISADES,M01-050-1,330
MY2017-18,PALISADES,M01-050-2,330
MY2017-18,PALISADES,M01-050-4 (M01@CGV),330
MY2017-18,PALISADES,M01-050-5,330
MY2017-18,PALISADES,M01-050-6,330
MY2017-18,PALISADES,M01-050-7,330
MY2017-18,PALISADES,M01-050-8,330
MY2017-18,PALISADES,M01-060-3,330
MY2017-18,PALISADES,M01-088-1,330
MY2017-18,PALISADES,M01-089-1,330
MY2017-18,PALISADES,M01-092-1,330
MY2017-18,PALISADES,M01-095-1,330
MY2017-18,PALISADES,M01-095-2,330
MY2017-18,PALISADES,M01-095-3,330
MY2017-18,PALISADES,M01-096-1,330
MY2017-18,PALISADES,M01-099-1,330
MY2017-18,PALISADES,M01-124-1,330
MY2017-18,PALISADES,M01-124-2,330
MY2017-18,PALISADES,M01-124-3,330
MY2017-18,PALISADES,M01-124-4,330
MY2017-18,PALISADES,M01-124-5,330
MY2017-18,PALISADES,M01-168-1 (M00P03),330
MY2017-18,PALISADES,M01-168-1d (M00P03),330
MY2017-18,PALISADES,M01-168-2 (M00P03),330
MY2017-18,PALISADES,M01-168-2d (M00P03),330
MY2017-18,PALISADES,M02-013-1,330
MY2017-18,PALISADES,M02-013-2,330
MY2017-18,PALISADES,M02-015-1,330
MY2017-18,PALISADES,M02-028-1 (M02P08),330
MY2017-18,PALISADES,M02-028-2 (M02P08),330
MY2017-18,PALISADES,M02-029-1,330
MY2017-18,PALISADES,M02-032-1,330
MY2017-18,PALISADES,M02-041-1,330
MY2017-18,PALISADES,M02-041-2,330
MY2017-18,PALISADES,M02-052-1,330
MY2017-18,PALISADES,M02-052-2,330
MY2017-18,PALISADES,M02-052-3,330
MY2017-18,PALISADES,M02-052-4,330
MY2017-18,PALISADES,M02-056-1,330
MY2017-18,PALISADES,M02-056-2,330
MY2017-18,PALISADES,M02-061-1,330
MY2017-18,PALISADES,M02-061-2,330
MY2017-18,PALISADES,M02-061-3,330
MY2017-18,PALISADES,M02-061-4 (SCBS@M02),330
MY2017-18,PALISADES,M02-061-5,330
MY2017-18,PALISADES,M02-061-6,330
MY2017-18,PALISADES,M02-061-7,330
MY2017-18,PALISADES,M02-061-8,330
MY2017-18,PALISADES,M02-061-9,330
MY2017-18,PALISADES,M02-077-1,330
MY2017-18,PALISADES,M02-085-1 (M02P06),330
MY2017-18,PALISADES,M02-085-2,330
MY2017-18,PALISADES,M02-086-1,330
MY2017-18,PALISADES,M02-101-1,330
MY2017-18,PALISADES,M02-102-1,330
MY2017-18,PALISADES,M02-142-1,330
MY2017-18,PALISADES,M02-142-2,330
MY2017-18,PALISADES,SC01-077-1,330
MY2017-18,PALISADES,SC01-077-2,330
MY2017-18,PALISADES,SC02-072-1,330
MY2017-18,PALISADES,SC02-072-2,330
MY2017-18,PALISADES,SC02-072-3,330
MY2017-18,PALISADES,SC02-072-4,330
MY2017-18,PALISADES,SC03-067-1,330
MY2017-18,PALISADES,SC03-067-2,330
MY2017-18,PALISADES,SC04-090-1 (M00S05),330
MY2017-18,PALISADES,SC04-090-2 (M00S05),330
MY2017-18,PALISADES,SC04-111-1,330
MY2017-18,PALISADES,SC05-073-1,330
MY2017-18,PALISADES,SC05-073-2,330
MY2017-18,PALISADES,SC05-073-3,330
MY2017-18,PALISADES,SC06-146-1 (M00P02),330
MY2017-18,PALISADES,SC06-146-2 (M00P02),330
MY2017-18,PALISADES,SC07-079-1,330
MY2017-18,PALISADES,SC07-079-2,330
MY2017-18,PALISADES,SC07-079-3,330
MY2017-18,PALISADES,SC07-079-4,330
MY2017-18,PALISADES,SC07-079-5,330
MY2017-18,PALISADES,SC07-079-6,330
MY2017-18,PALISADES,SC09-081-1,330
MY2017-18,PALISADES,SC09-081-2,330
MY2017-18,PALISADES,SC09-081-2d,330
MY2017-18,PALISADES,SC10-075-1 (M00P05),330
MY2017-18,PALISADES,SC10-075-2,330
MY2017-18,PALISADES,SC10-075-3 (M00S01),330
MY2017-18,PALISADES,SC11-026-1 (M00P01),330
MY2017-18,PALISADES,SC11-035-3,330
MY2017-18,PALISADES,SC11-035-3d,330
MY2017-18,PALISADES,SC11-130-1,330
MY2017-18,PALISADES,SC11-130-2,330
MY2017-18,PALISADES,SC12-068-1,330
MY2017-18,PALISADES,SC12-068-2,330
MY2017-18,PALISADES,SC12-068-3,330
MY2017-18,PALISADES,SC12-068-4,330
MY2017-18,PALISADES,SC12-068-5,330
MY2017-18,PALISADES,SM01-086-1 (M03P01),330
MY2017-18,PALISADES,SM01-086-2,330
MY2017-18,SULPHURCREEK,J01-10017-1 (J01TBN4),325
MY2017-18,SULPHURCREEK,J01-10018-1 (J01TBN5),325
MY2017-18,SULPHURCREEK,J01-10019-1 (J01P33),325
MY2017-18,SULPHURCREEK,J01-10019-2 (J01TBN6),325
MY2017-18,SULPHURCREEK,J01-10041-1,325
MY2017-18,SULPHURCREEK,J01-10041-2 (J03P13),325
MY2017-18,SULPHURCREEK,J01-9005-1 (J03P05),325
MY2017-18,SULPHURCREEK,J01-9005-2 (J03P05),325
MY2017-18,SULPHURCREEK,J01-9005-3,325
MY2017-18,SULPHURCREEK,J01-9005-4,325
MY2017-18,SULPHURCREEK,J01-9005-5,325
MY2017-18,SULPHURCREEK,J01-9005-6,325
MY2017-18,SULPHURCREEK,J01-9007-1 (J02P05),325
MY2017-18,SULPHURCREEK,J01-9008-1 (J01P30),325
MY2017-18,SULPHURCREEK,J01-9082-1,325
MY2017-18,SULPHURCREEK,J01-9082-2,325
MY2017-18,SULPHURCREEK,J01-9082-3,325
MY2017-18,SULPHURCREEK,J01-9082-4,325
MY2017-18,SULPHURCREEK,J01-9082-5 (J02P08),325
MY2017-18,SULPHURCREEK,J01-9096-1,325
MY2017-18,SULPHURCREEK,J01-9096-2,325
MY2017-18,SULPHURCREEK,J01-9096-3,325
MY2017-18,SULPHURCREEK,J01-9131-1 (J01P28),325
MY2017-18,SULPHURCREEK,J01-9144-1 (J01P23),325
MY2017-18,SULPHURCREEK,J01-9144-2,325
MY2017-18,SULPHURCREEK,J01-9144-3,325
MY2017-18,SULPHURCREEK,J01-9144-4 (J01P26),325
MY2017-18,SULPHURCREEK,J01-9224-1 (J01P24),325
MY2017-18,SULPHURCREEK,J01-9224-2 (J01P25),325
MY2017-18,SULPHURCREEK,J01-9224-3 (J01TBN7),325
MY2017-18,SULPHURCREEK,J01-9311-1,325
MY2017-18,SULPHURCREEK,J01-9313-1,325
MY2017-18,SULPHURCREEK,J01-9364-1,325
MY2017-18,SULPHURCREEK,J01-9364-2,325
MY2017-18,SULPHURCREEK,J01-9364-3 (J01P21),325
MY2017-18,SULPHURCREEK,J01-9364-4,325
MY2017-18,SULPHURCREEK,J01-9992-1 (J01P27),325
MY2017-18,SULPHURCREEK,J01-9995-1,325
MY2017-18,SULPHURCREEK,J03-9190-1,325
MY2017-18,SULPHURCREEK,J03-9199-1,325
MY2017-18,SULPHURCREEK,J03-9199-2,325
MY2017-18,SULPHURCREEK,J03-9215-1,325
MY2017-18,SULPHURCREEK,J03-9215-2,325
MY2017-18,SULPHURCREEK,J03-9215-3,325
MY2017-18,SULPHURCREEK,J03-9215-4,325
MY2017-18,SULPHURCREEK,J03-9215-5,325
MY2017-18,SULPHURCREEK,J03-9215-6,325
MY2017-18,SULPHURCREEK,J03-9216-1 (J03P01),325
MY2017-18,SULPHURCREEK,J03-9216-2,325
MY2017-18,SULPHURCREEK,J03-9216-3,325
MY2017-18,SULPHURCREEK,J03-9216-5,325
MY2017-18,SULPHURCREEK,J03-9221-1 (J03P02),325
MY2017-18,SULPHURCREEK,J03-9234-1,325
MY2017-18,SULPHURCREEK,J03-9234-2,325
MY2017-18,SULPHURCREEK,J03-9234-3,325
MY2017-18,SULPHURCREEK,J03-9234-4,325
MY2017-18,SULPHURCREEK,J03-9234-5,325
MY2017-18,SULPHURCREEK,J03-9234-6,325
MY2017-18,SULPHURCREEK,J03-9234-7,325
MY2017-18,SULPHURCREEK,J03-9234-8,325
MY2017-18,SULPHURCREEK,J03-9368-1 (J03TBN1),325
MY2017-18,SULPHURCREEK,J03-9368-2 (J03TBN2),325
MY2017-18,SULPHURCREEK,J04-9249-1,325
MY2017-18,SULPHURCREEK,J05-9255-1 (J05P01),325
MY2017-18,SULPHURCREEK,J05-9271-1,325
MY2017-18,SULPHURCREEK,J05-9271-2,325
MY2017-18,SULPHURCREEK,J05-9271-3,325
MY2017-18,SULPHURCREEK,J05-9271-4,325
MY2017-18,SULPHURCREEK,J05-9271-5,325
MY2017-18,SULPHURCREEK,J05-9271-6,325
MY2017-18,SULPHURCREEK,J05-9271-7,325
MY2017-18,SULPHURCREEK,J05-9800-1,325
MY2017-18,SULPHURCREEK,K01-12032-1,325
MY2017-18,SULPHURCREEK,K01-12032-2 (K01P11),325
MY2017-18,SULPHURCREEK,K01-12032-3,325
MY2017-18,SULPHURCREEK,K01-12036-1,325
MY2017-18,SULPHURCREEK,K01-12036-10,325
MY2017-18,SULPHURCREEK,K01-12036-5,325
MY2017-18,SULPHURCREEK,K01-12036-6,325
MY2017-18,SULPHURCREEK,K01-12036-7,325
MY2017-18,SULPHURCREEK,K01-12036-8,325
MY2017-18,SULPHURCREEK,K01-12036-9,325
MY2017-18,SULPHURCREEK,K01-12058-1 (K01P08),325
MY2017-18,SULPHURCREEK,K01-12058-2 (K01P09),325
MY2017-18,SULPHURCREEK,K01-12062-1,325
MY2017-18,SULPHURCREEK,K01-12062-2,325
MY2017-18,SULPHURCREEK,K01-12138-1 (K01TBN1),325
MY2017-18,SULPHURCREEK,K01-12155-5,325
MY2017-18,SULPHURCREEK,K01-12155-6,325
MY2017-18,SULPHURCREEK,K01-12155-7,325
MY2017-18,SULPHURCREEK,K01-12156-2,325
MY2017-18,SULPHURCREEK,K01-12156-3,325
MY2017-18,SULPHURCREEK,K01-12156-4,325
MY2017-18,SULPHURCREEK,K01-12156-5,325
MY2017-18,SULPHURCREEK,K01-12177-1 (K01P07),325
MY2017-18,SULPHURCREEK,L02-108-1,325
MY2017-18,SULPHURCREEK,L02-359-1 (L02P43),325
MY2017-18,SULPHURCREEK,L02-366-1 (MVL02P14),325
MY2017-18,SULPHURCREEK,L02-366-2 (MVL02P14),325
MY2017-18,SULPHURCREEK,L02-374-1 (L02P50),325
MY2017-18,SULPHURCREEK,L02-374-2 (MVL02P20),325
MY2017-18,SULPHURCREEK,L02-396-1,325
MY2017-18,SULPHURCREEK,L02-401-1,325
MY2017-18,SULPHURCREEK,L02-401-2 (COL02P55),325
MY2017-18,SULPHURCREEK,L02-412-1,325
MY2017-18,SULPHURCREEK,L02-412-2,325
MY2017-18,SULPHURCREEK,L02-502-1,325
MY2017-18,SULPHURCREEK,L02-502-2,325
MY2017-18,SULPHURCREEK,L02-502-3,325
MY2017-18,SULPHURCREEK,L02-502-4,325
MY2017-18,SULPHURCREEK,L02-502-5,325
MY2017-18,SULPHURCREEK,L02-502-6,325
MY2017-18,SULPHURCREEK,L02-524-1,325
MY2017-18,SULPHURCREEK,L02-714-1,325
MY2017-18,SULPHURCREEK,L03-377-1,325
MY2017-18,SULPHURCREEK,L03-418-1,325
MY2017-18,SULPHURCREEK,L03-418-2,325
MY2017-18,SULPHURCREEK,L03-418-3,325
MY2017-18,SULPHURCREEK,L03-418-4,325
MY2017-18,SULPHURCREEK,L03-418-5,325
MY2017-18,SULPHURCREEK,L03-418-6,325
MY2017-18,SULPHURCREEK,L03-418-7,325
MY2017-18,SULPHURCREEK,L03-418-8,325
MY2017-18,SULPHURCREEK,L03-418-9,325
MY2017-18,SULPHURCREEK,L03-437-1,325
MY2017-18,SULPHURCREEK,L03-455-1,325
MY2017-18,SULPHURCREEK,L03-455-2,325
MY2017-18,SULPHURCREEK,L03-455-3 (L03P37),325
MY2017-18,SULPHURCREEK,L03-455-4,325
