FacilityID,ObsRecordDate,FlowConnectivity,FlowCondition,PersistentFlow,SampleDry,FloatDischargeCFS,AvgDischarge,VolumeDischargeCFS,date,rain_gage,wet_within_72,GlobalID,QInscfsV,QInscfsF,QInscfsFadj,QInscfs
J03-9368-1 (J03TBN1),2023-06-27T00:00:00Z,NA,Flowing,Yes,NA,0.008824,0.005115,NA,2023-06-27,SULPHURCREEK,FALSE,{AAC8234A-5800-4230-971C-633C406E3E23},NA,0.008824,0.00608856,0.00608856
L01-618-3,2023-08-07T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0,NA,2023-08-07,PALISADES,FALSE,{A981599B-D002-446E-B808-453E58ACEA12},NA,NA,NA,NA
L01-748-1,2023-06-05T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-06-05,PALISADES,FALSE,{A91AE436-24A4-4432-8197-13B5F01E53A6},0,0,0,0
L02-622-1 (L02P28),2023-08-10T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.014251,NA,2023-08-10,TRABUCO,FALSE,{A8A6C5E9-EB4C-4FB5-8B4D-A18B9FBF9A32},NA,NA,NA,NA
J05-9271-6,2023-07-27T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-07-27,SULPHURCREEK,FALSE,{9F5547EB-7FE3-461F-9EBD-E58B4219028B},0,0,0,0
L01-399-1,2023-08-17T00:00:00Z,NA,NA,Unknown,NA,NA,0,NA,2023-08-17,TRABUCO,FALSE,{9F273F46-123A-4CB8-88E1-327AB79BEDBA},NA,NA,NA,NA
L05-489-7,2023-06-27T00:00:00Z,NA,Flowing,Yes,NA,NA,0.093075,0.019,2023-06-27,SULPHURCREEK,FALSE,{9BFA7A22-DD6F-4A84-9ABE-48063EA402CA},0.019,NA,NA,0.019
L01-602-2,2023-08-07T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-08-07,PALISADES,FALSE,{99C5D60F-3F09-4BFF-AE19-4319471F81EF},NA,NA,NA,NA
M01-003-2,2023-09-14T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-14,PALISADES,FALSE,{96C849C0-B2F8-43B8-B2D5-8C4C360E9B0B},0,0,0,0
L01-223-1 (L08TBN1),2023-06-22T00:00:00Z,NA,Flowing,Yes,NA,0.14944,0.053353,0.035,2023-06-22,TRABUCO,FALSE,{920D2923-A87E-4A8C-864D-656B0F11E23F},0.035,0.14944,0.10311359999999999,0.035
L01-517-7,2023-08-14T00:00:00Z,NA,Dry,Unknown,NA,0,0.001777,0,2023-08-14,PALISADES,FALSE,{91F7E163-76E3-4E60-AF6E-ABEF81E97F26},0,0,0,0
L03-241-3,2023-09-26T00:00:00Z,NA,Flowing,Yes,NA,0.385116,0.329327,0.141,2023-09-26,ELTORO,FALSE,{8ED5573E-DFDE-4B76-A102-B5B1CF23353B},0.141,0.385116,0.26573004,0.141
SC12-068-4,2023-08-02T00:00:00Z,NA,Dry,Unknown,NA,0,0.0089,0,2023-08-02,PALISADES,FALSE,{8EA7D45C-F7B0-4458-86E9-AD604FC84803},0,0,0,0
L02-640-1 (L11P02),2023-08-10T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.163333,NA,2023-08-10,TRABUCO,FALSE,{8E259E70-CE94-4F00-A10B-A23719A46C04},NA,NA,NA,NA
J01-9005-3,2023-06-29T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,0.303774,NA,2023-06-29,SULPHURCREEK,FALSE,{8D0A255A-DAB2-4BAC-A4E1-414D7DD8EA41},NA,NA,NA,NA
J03-9234-8,2023-08-30T00:00:00Z,NA,Flowing,Yes,NA,0.075506,0.344732,NA,2023-08-30,SULPHURCREEK,FALSE,{8BA658D6-F310-40D7-B7B1-E1E606ACD5A0},NA,0.075506,0.052099139999999995,0.052099139999999995
J01-9005-4,2023-04-26T00:00:00Z,NA,Pooled or Ponded,Unknown,NA,NA,0.011,NA,2023-04-26,SULPHURCREEK,FALSE,{8B625F7E-A7BA-49E3-9E72-1DAAB1A85A9F},NA,NA,NA,NA
L01-494-1,2023-06-19T00:00:00Z,NA,Flowing,Yes,NA,NA,0.095255,0.054,2023-06-19,PALISADES,FALSE,{8ACA8CDD-8242-491B-B115-35F97FCC3354},0.054,NA,NA,0.054
I01-11059-2,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-20,LAGUNABEACH,FALSE,{8A75D24A-9302-4837-9C8D-5CEE11DCAB92},0,0,0,0
L01-766-9,2023-08-16T00:00:00Z,NA,NA,Yes,Yes,NA,0.173904,NA,2023-08-16,PALISADES,FALSE,{897EC9EE-5CAB-4DFE-896A-03DD917D9C2F},NA,NA,NA,NA
LC03-11515-1,2023-02-09T00:00:00Z,NA,Flowing,Unknown,NA,0.036,0.016796,NA,2023-02-09,LAGUNABEACH,FALSE,{886775A2-E4C3-48F3-9D28-64111BB5241F},NA,0.036,0.024839999999999997,0.024839999999999997
J01-9264-1 (J01P06),2023-04-25T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,0,NA,2023-04-25,ELTORO,FALSE,{86AB9BCD-9766-418C-889A-A078524BE271},NA,NA,NA,NA
I01-11503-3,2023-09-26T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,0,NA,2023-09-26,LAGUNABEACH,FALSE,{8617AFA3-52A5-463C-8916-03BC38AAFBC4},NA,NA,NA,NA
SC06-146-1 (M00P02),2023-08-02T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,0.003017,NA,2023-08-02,PALISADES,FALSE,{839E2352-454E-4F0A-8BF2-3ECBF7506A2F},NA,NA,NA,NA
K01-12138-1 (K01TBN1),2023-06-30T00:00:00Z,NA,Flowing,Yes,NA,0.40795,0.063607,NA,2023-06-30,SULPHURCREEK,FALSE,{7ED3F0F9-CFEC-4D38-9A33-AE41DCBA38E4},NA,0.40795,0.28148549999999994,0.28148549999999994
J03-9234-6,2023-04-27T00:00:00Z,NA,Flowing,Yes,NA,0.024677,1.108261,0.081,2023-04-27,SULPHURCREEK,FALSE,{7C898AE5-6408-40A7-9258-052F87B864B0},0.081,0.024677,0.017027129999999998,0.081
J06-10011-1 (J06P01),2023-04-26T00:00:00Z,NA,Flowing,Yes,Yes,NA,0.588719,NA,2023-04-26,ELTORO,FALSE,{7C52C879-6B87-4321-BC5A-53A3242DD1D9},NA,NA,NA,NA
SC11-026-1 (M00P01),2023-08-03T00:00:00Z,NA,Dry,Unknown,NA,0,0.092307,0,2023-08-03,PALISADES,FALSE,{7BC19F3E-F96A-4680-97D9-CFCD38CE4F28},0,0,0,0
J01-9046-1,2023-04-25T00:00:00Z,NA,Dry,Unknown,NA,0,0.004585,0,2023-04-25,ELTORO,FALSE,{7B37BD5E-90A3-4DC7-8721-402EFF48BB71},0,0,0,0
LC02-11508-3,2023-08-14T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-14,LAGUNABEACH,FALSE,{7A79C33A-1E84-41B0-AAFC-7A7C54A33C8A},0,0,0,0
L01-514-1,2023-06-19T00:00:00Z,NA,Flowing,Yes,NA,NA,0.019417,0.003,2023-06-19,PALISADES,FALSE,{7A6C6799-AB04-4589-9958-5C84F3951CFC},0.003,NA,NA,0.003
L01-728-8d,2023-05-25T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-05-25,DANAPOINT,FALSE,{7A1311A3-7766-418C-8495-C9A419F65188},0,0,0,0
L01-728-8d,2023-08-03T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-03,DANAPOINT,FALSE,{7A1311A3-7766-418C-8495-C9A419F65188},0,0,0,0
I01-11195-1,2023-07-12T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-07-12,LAGUNABEACH,FALSE,{75510388-272F-441C-AF60-DC06210005BA},0,0,0,0
L01-728-9,2023-05-09T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-05-09,DANAPOINT,FALSE,{74BEFDA9-4138-4459-9D5E-A60F88FD79B2},0,0,0,0
I01-11015-2,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-20,LAGUNABEACH,FALSE,{7466B2A4-CC2D-4862-BC7C-0ABA52F841B0},0,0,0,0
L01-517-3,2023-05-30T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.001664,NA,2023-05-30,PALISADES,FALSE,{6F4B7E90-A083-4289-A5D6-7E68F3E03AB8},NA,NA,NA,NA
L01-517-3,2023-08-14T00:00:00Z,NA,NA,Unknown,NA,NA,0.001664,NA,2023-08-14,PALISADES,FALSE,{6F4B7E90-A083-4289-A5D6-7E68F3E03AB8},NA,NA,NA,NA
L01-335-1,2023-06-19T00:00:00Z,NA,Flowing,Yes,NA,0.018533,0.013073,NA,2023-06-19,TRABUCO,FALSE,{6D056363-053F-45F5-B22A-6CAFD80C097C},NA,0.018533,0.01278777,0.01278777
J01-9313-1,2023-06-30T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.05,NA,2023-06-30,SULPHURCREEK,FALSE,{6C557F4D-24D0-4AC7-9549-68AEDF86E4E7},NA,NA,NA,NA
L03-074-2,2023-07-03T00:00:00Z,NA,Flowing,Yes,NA,0.008834,0.016608,NA,2023-07-03,ELTORO,FALSE,{6A5E6BA4-3561-44F0-907D-3D9775BDE62E},NA,0.008834,0.00609546,0.00609546
L01-303-3,2023-08-15T00:00:00Z,NA,NA,Unknown,NA,NA,NA,NA,2023-08-15,TRABUCO,FALSE,{688139FB-EB67-42AA-848F-C55BF48E6B28},NA,NA,NA,NA
M01-002-1,2023-09-14T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-14,PALISADES,FALSE,{679DFBBB-2924-4905-B255-E3AE881E92C0},0,0,0,0
SC05-073-1,2023-08-02T00:00:00Z,NA,Dry,Unknown,NA,0,0.006985,0,2023-08-02,PALISADES,FALSE,{665C8249-2626-4CF7-81EA-645A6B98A96D},0,0,0,0
M01-003-1,2023-09-14T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-14,PALISADES,FALSE,{649FA5A0-48F1-45DF-8D90-EA1BFFE30875},0,0,0,0
J01-9007-1 (J02P05),2023-04-27T00:00:00Z,NA,Flowing,Yes,Yes,0.012925,0.101998,0.007,2023-04-27,SULPHURCREEK,FALSE,{6367FF6D-1FC8-4E27-B1F3-A8005D44345E},0.007,0.012925,0.008918249999999999,0.007
J01-9144-1 (J01P23),2023-04-26T00:00:00Z,NA,Flowing,Yes,NA,NA,0.018688,0,2023-04-26,SULPHURCREEK,FALSE,{61303168-3951-41A3-9F99-5A1FBF0706F7},0,NA,NA,0
L02-541-7,2023-08-08T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-08,PALISADES,FALSE,{610DC3A7-793E-4344-A914-88E70E636144},0,0,0,0
I00-11468-1,2023-09-06T00:00:00Z,NA,NA,Yes,Yes,NA,0.039855,NA,2023-09-06,LAGUNABEACH,FALSE,{60A6CD6E-DA16-422B-8EDA-6D2EFD365167},NA,NA,NA,NA
I00-11468-1,2023-06-07T00:00:00Z,NA,Flowing,Yes,Yes,NA,0.039855,NA,2023-06-07,LAGUNABEACH,FALSE,{60A6CD6E-DA16-422B-8EDA-6D2EFD365167},NA,NA,NA,NA
L01-747-1,2023-08-09T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,0.045,NA,2023-08-09,PALISADES,FALSE,{5F6222C0-DE3F-465B-ACE2-7BCF51145055},NA,NA,NA,NA
I01-11487-1,2023-08-14T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-14,LAGUNABEACH,FALSE,{5950041F-4A9F-49ED-994B-C50CD46C105C},0,0,0,0
J03-9215-1,2023-06-27T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-06-27,SULPHURCREEK,FALSE,{58BF1710-6532-44A0-A4C2-487B6E14647C},NA,NA,NA,NA
M00.1-071-3 (M00S04),2023-06-19T00:00:00Z,NA,Flowing,Yes,NA,NA,0.044229,NA,2023-06-19,PALISADES,FALSE,{564BA613-62BA-484C-8F8D-10DB77A3916D},NA,NA,NA,NA
J01-9144-4 (J01P26),2023-04-26T00:00:00Z,NA,Dry,Unknown,NA,0,0.003827,0,2023-04-26,SULPHURCREEK,FALSE,{55C07C97-F5A8-4AD9-BDD6-F282EF1F22F5},0,0,0,0
J06-9079-1 (J06P03),2023-04-26T00:00:00Z,NA,Flowing,Yes,Yes,0.018413,0.140085,0.04,2023-04-26,ELTORO,FALSE,{53829E67-0A5F-46C8-B493-01AC3AA4C5CD},0.04,0.018413,0.012704969999999998,0.04
I01-11093-2,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-20,LAGUNABEACH,FALSE,{50B8F0F5-D3AB-43AA-9466-0350D018EEA8},0,0,0,0
M02-061-6,2023-09-01T00:00:00Z,NA,Flowing,Yes,NA,NA,0.010425,NA,2023-09-01,PALISADES,FALSE,{4D37DA87-C486-40DA-A876-48258EA473E1},NA,NA,NA,NA
K01-12058-1 (K01P08),2023-06-30T00:00:00Z,NA,Flowing,Yes,NA,0.146669,0.166967,NA,2023-06-30,SULPHURCREEK,FALSE,{4C787A96-7840-4AA0-A3A0-EED192734DC5},NA,0.146669,0.10120160999999998,0.10120160999999998
L03-241-4,2023-09-26T00:00:00Z,NA,Flowing,Yes,NA,0.046635,0.012278,0.014,2023-09-26,ELTORO,FALSE,{47F716AD-32FA-4E10-9846-98471CD662B4},0.014,0.046635,0.03217815,0.014
J01-9364-3 (J01P21),2023-06-29T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,3.673333,NA,2023-06-29,SULPHURCREEK,FALSE,{45DC9F7E-3DD3-44F6-A4A9-350A8C32653C},NA,NA,NA,NA
J01-9364-3 (J01P21),2023-08-28T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,3.673333,NA,2023-08-28,SULPHURCREEK,FALSE,{45DC9F7E-3DD3-44F6-A4A9-350A8C32653C},NA,NA,NA,NA
J01-9066-1 (J01P04),2023-04-25T00:00:00Z,NA,Flowing,Yes,NA,0.022536,0.015405,0.004,2023-04-25,ELTORO,FALSE,{44FB9709-D45F-44FA-A0BF-A0B51C5584F8},0.004,0.022536,0.015549839999999999,0.004
J04-9249-1,2023-06-29T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,1.180767,NA,2023-06-29,SULPHURCREEK,FALSE,{43A0D628-01FD-445E-A64B-B954122259BC},NA,NA,NA,NA
I00-11518-2,2023-07-06T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.0048,NA,2023-07-06,LAGUNABEACH,FALSE,{43927D34-5C8D-480F-9527-A565DA0C7C0C},NA,NA,NA,NA
I01-11023-4,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-20,LAGUNABEACH,FALSE,{4299039A-0613-47FF-B808-7CF8CD065E00},0,0,0,0
SC05-073-3,2023-08-02T00:00:00Z,NA,Dry,Unknown,NA,0,0.003033,0,2023-08-02,PALISADES,FALSE,{42902E2B-56C6-4060-A36D-AEA18B64156E},0,0,0,0
L01-414-2,2023-08-17T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-17,TRABUCO,FALSE,{424C51CE-5569-476A-8035-40A7D01575A0},0,0,0,0
L02-204-1 (L02P45),2023-08-10T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.021742,NA,2023-08-10,TRABUCO,FALSE,{41CB5673-9B11-493E-B0F9-13C85AD6312E},NA,NA,NA,NA
J01-9131-1 (J01P28),2023-04-26T00:00:00Z,NA,Flowing,Yes,Yes,NA,0.070401,0.008,2023-04-26,SULPHURCREEK,FALSE,{3F8450D4-0881-4A9D-829A-4B4707912F53},0.008,NA,NA,0.008
L03-316-2,2023-09-26T00:00:00Z,NA,Flowing,Yes,NA,0.174138,0.023061,0.008,2023-09-26,ELTORO,FALSE,{3F70559C-0FAD-4D97-9983-A4BA1217498F},0.008,0.174138,0.12015521999999998,0.008
SM01-086-2,2023-05-23T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.02,NA,2023-05-23,PALISADES,FALSE,{3F28F93D-68A5-4355-B7E9-8E704FB9707E},NA,NA,NA,NA
SM01-086-2,2023-08-01T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.02,NA,2023-08-01,PALISADES,FALSE,{3F28F93D-68A5-4355-B7E9-8E704FB9707E},NA,NA,NA,NA
LC04-11199-1,2023-07-06T00:00:00Z,NA,NA,Unknown,NA,NA,NA,NA,2023-07-06,LAGUNABEACH,FALSE,{3DBCB0DE-8D31-4915-AB29-A58A276E7610},NA,NA,NA,NA
SC11-035-1d,2023-05-25T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0,NA,2023-05-25,DANAPOINT,FALSE,{3B52E0AD-1DF2-44A3-B49D-8D34966FF565},NA,NA,NA,NA
SC11-035-1d,2023-08-03T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-03,DANAPOINT,FALSE,{3B52E0AD-1DF2-44A3-B49D-8D34966FF565},0,0,0,0
J01-9377-1,2023-04-26T00:00:00Z,NA,Dry,Unknown,Yes,0,0.001816,0,2023-04-26,ELTORO,FALSE,{3B4E9F27-523C-4F6B-A986-26E060B631EF},0,0,0,0
L03-497-1,2023-06-28T00:00:00Z,NA,NA,Unknown,NA,NA,0,NA,2023-06-28,SULPHURCREEK,FALSE,{3B384AB3-B2C5-46A8-ADAD-9627DEDCF2CB},NA,NA,NA,NA
J01-10017-1 (J01TBN4),2023-04-26T00:00:00Z,NA,Flowing,Yes,NA,NA,0.016909,0.001,2023-04-26,SULPHURCREEK,FALSE,{3A09A49C-9DAA-4A66-898F-7D6115463F96},0.001,NA,NA,0.001
LC02-11508-2,2023-08-14T00:00:00Z,NA,Flowing,Yes,NA,0.017333,0.023365,NA,2023-08-14,LAGUNABEACH,FALSE,{39B42BE3-2E3A-4C89-B9C2-10A02F3B465A},NA,0.017333,0.01195977,0.01195977
I01-11023-5,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-20,LAGUNABEACH,FALSE,{37C6F748-E62C-4DCD-89A7-0CB6EFB76B47},0,0,0,0
I01-11065-1,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-09-20,LAGUNABEACH,FALSE,{343D946F-618A-4C8F-BECA-AAD6427C9CAA},0,0,0,0
L01-125-3,2023-08-10T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.034201,NA,2023-08-10,TRABUCO,FALSE,{33F2DC65-D927-4563-A681-F329D3F84B4B},NA,NA,NA,NA
L01-766-5,2023-08-07T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-07,PALISADES,FALSE,{318F725A-895C-4980-B214-CEAEA72603EF},0,0,0,0
L01-760-1,2023-06-19T00:00:00Z,NA,Flowing,Yes,NA,0.025788,0.019203,0.004,2023-06-19,TRABUCO,FALSE,{304B7146-FAA4-4C9E-85D8-E0AE384F357F},0.004,0.025788,0.01779372,0.004
J01-10041-2 (J03P13),2023-08-28T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,2.4525,NA,2023-08-28,SULPHURCREEK,FALSE,{30268716-5276-44DF-9485-87949570FB12},NA,NA,NA,NA
J01-9046-2,2023-04-25T00:00:00Z,NA,Dry,Unknown,NA,0,0.099449,0,2023-04-25,ELTORO,FALSE,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},0,0,0,0
J01-10004-1 (J01P01),2023-04-25T00:00:00Z,NA,Flowing,Yes,Yes,1.189286,0.317684,0.032,2023-04-25,ELTORO,FALSE,{2B86E2C7-7931-456A-BDF6-8E5B829C36D2},0.032,1.189286,0.82060734,0.032
M02-013-1,2023-08-01T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-08-01,PALISADES,FALSE,{28818406-BBEA-4536-A70B-7DEA94341A5E},NA,NA,NA,NA
LC05-11017-1,2023-08-14T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-14,LAGUNABEACH,FALSE,{24F652D0-BF65-4204-9DC3-780FC50FFC89},0,0,0,0
M02-061-7,2023-09-07T00:00:00Z,NA,NA,Yes,NA,NA,0.5,NA,2023-09-07,PALISADES,FALSE,{225C2BC1-A627-451E-AB2E-10DD6A27CC31},NA,NA,NA,NA
J03-9368-2 (J03TBN2),2023-06-27T00:00:00Z,NA,Flowing,Yes,NA,0.069652,0.02678,NA,2023-06-27,SULPHURCREEK,FALSE,{1C987AEE-54C0-42B5-B602-B59EEAD42C2F},NA,0.069652,0.04805988,0.04805988
J03-9368-2 (J03TBN2),2023-04-27T00:00:00Z,NA,Flowing,Yes,NA,0.004178,0.02678,0.012,2023-04-27,SULPHURCREEK,FALSE,{1C987AEE-54C0-42B5-B602-B59EEAD42C2F},0.012,0.004178,0.00288282,0.012
J01-9273-1,2023-04-25T00:00:00Z,NA,Pooled or Ponded,Yes,Yes,NA,0.001426,NA,2023-04-25,ELTORO,FALSE,{1B614B52-1204-4A36-9937-3895C916CE39},NA,NA,NA,NA
J03-9216-5,2023-06-27T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,NA,NA,2023-06-27,SULPHURCREEK,FALSE,{17A4B537-06CB-4914-A505-354A1A88B51B},NA,NA,NA,NA
I00-11453-1,2023-08-14T00:00:00Z,NA,Dry,Unknown,NA,0,0.013896,0,2023-08-14,LAGUNABEACH,FALSE,{171AC70D-B722-42FD-9ADA-813B331846A7},0,0,0,0
L02-166-1 (L02PXX),2023-08-10T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.041916,NA,2023-08-10,TRABUCO,FALSE,{16A76DB0-63C1-4ED7-8125-2F40FB1F2F53},NA,NA,NA,NA
J01-9377-2 (J01TBN8),2023-09-26T00:00:00Z,NA,Dry,Unknown,NA,0,4.2e-5,0,2023-09-26,ELTORO,FALSE,{0F35296A-ECE2-4C19-BD75-E6442A50F57C},0,0,0,0
SC11-035-2d,2023-08-03T00:00:00Z,NA,Dry,Unknown,NA,0,0,0,2023-08-03,DANAPOINT,FALSE,{0E4D95D6-8AD7-457D-929B-ABD734ED7531},0,0,0,0
M01-038-3,2023-08-01T00:00:00Z,NA,Flowing,Yes,NA,NA,0.005304,NA,2023-08-01,PALISADES,FALSE,{0DF4331E-C350-41BF-969E-1D66F2881789},NA,NA,NA,NA
J03-9215-3,2023-04-26T00:00:00Z,NA,Flowing,Yes,NA,0.00453,0.04731,NA,2023-04-26,SULPHURCREEK,FALSE,{096C0676-4771-492B-BAA6-AA39CD7F88A8},NA,0.00453,0.0031257,0.0031257
J03-9215-3,2023-06-27T00:00:00Z,NA,Flowing,Yes,NA,0.173684,0.04731,NA,2023-06-27,SULPHURCREEK,FALSE,{096C0676-4771-492B-BAA6-AA39CD7F88A8},NA,0.173684,0.11984196,0.11984196
L03-316-1,2023-09-26T00:00:00Z,NA,Flowing,Yes,NA,0.008129,0.036202,0.003,2023-09-26,ELTORO,FALSE,{085CE6CF-F6A5-4D42-8E70-84B8F03CB7C2},0.003,0.008129,0.00560901,0.003
J07-9110-3,2023-04-25T00:00:00Z,NA,Flowing,Yes,NA,0.015624,0.010083,NA,2023-04-25,ELTORO,FALSE,{07F87B16-7752-4E0E-8F95-EF62C174A7F6},NA,0.015624,0.01078056,0.01078056
L03-418-2,2023-06-27T00:00:00Z,NA,NA,Unknown,NA,NA,0.006795,NA,2023-06-27,SULPHURCREEK,FALSE,{06560A1C-A452-4CBC-9B61-5BD085C0EC0B},NA,NA,NA,NA
I01-11487-2,2023-08-14T00:00:00Z,NA,Pooled or Ponded,Yes,NA,NA,0.008375,NA,2023-08-14,LAGUNABEACH,FALSE,{04035718-9418-4D9D-BE25-7FB1C35BC0A0},NA,NA,NA,NA
I01-11023-2,2023-09-20T00:00:00Z,NA,Dry,Unknown,NA,0,2.04e-4,0,2023-09-20,LAGUNABEACH,FALSE,{038D9EF3-E345-4A2B-A2E8-4C86B0814F1F},0,0,0,0
SC07-079-5,2023-05-24T00:00:00Z,NA,Dry,Unknown,NA,0,0.201763,0,2023-05-24,PALISADES,FALSE,{03864DBD-D87D-474A-A6EE-7F78E41DD1AA},0,0,0,0
J07-9022-1,2023-08-28T00:00:00Z,NA,NA,Yes,NA,NA,0.004493,NA,2023-08-28,ELTORO,FALSE,{02D8D354-0554-49DF-972A-8BC374B3901B},NA,NA,NA,NA
L01-399-2,2023-08-17T00:00:00Z,NA,Other - See Comments,Unknown,NA,NA,0.001,NA,2023-08-17,TRABUCO,FALSE,{02BEB49C-F068-46E2-825C-68BD9C28CB4E},NA,NA,NA,NA
L03-316-4,2023-09-26T00:00:00Z,NA,Flowing,Yes,NA,0.004,0.019996,0.006,2023-09-26,ELTORO,FALSE,{013DEF0D-A524-413F-A01F-3700B35EEACE},0.006,0.004,0.00276,0.006
J01-9224-1 (J01P24),2023-04-26T00:00:00Z,NA,Flowing,Yes,Yes,0.126168,0.033535,0.006,2023-04-26,SULPHURCREEK,FALSE,{0066DC99-7D9F-42BE-ABDB-C06A68E52A0F},0.006,0.126168,0.08705592,0.006
