JURISDICTI3,Sample Type,Parameter,ResultJuris,Units
LAKE FOREST,Total,"Calcium, Total",83.25,ug/L
MISSION VIEJO,Total,"Calcium, Total",138.35714285714286,ug/L
LAKE FOREST,Dissolved,"Calcium, Total",83.25,ug/L
MISSION VIEJO,Dissolved,"Calcium, Total",138.35714285714286,ug/L
LAGUNA WOODS,Total,"Calcium, Total",128.125,ug/L
LAGUNA WOODS,Dissolved,"Calcium, Total",128.125,ug/L
RANCHO SANTA MARGARITA,Total,"Calcium, Total",88.77619047619048,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Calcium, Total",88.77619047619048,ug/L
LAGUNA NIGUEL,Total,"Calcium, Total",116.5,ug/L
ALISO VIEJO,Total,"Calcium, Total",98.19791666666667,ug/L
LAGUNA NIGUEL,Dissolved,"Calcium, Total",116.5,ug/L
ALISO VIEJO,Dissolved,"Calcium, Total",98.19791666666667,ug/L
ORANGE CO,Total,"Calcium, Total",105.9654761904762,ug/L
ORANGE CO,Dissolved,"Calcium, Total",105.9654761904762,ug/L
LAGUNA HILLS,Total,"Calcium, Total",130,ug/L
LAGUNA HILLS,Dissolved,"Calcium, Total",130,ug/L
DANA POINT,Total,"Calcium, Total",116.5,ug/L
SAN JUAN CAPISTRANO,Total,"Calcium, Total",132.625,ug/L
DANA POINT,Dissolved,"Calcium, Total",116.5,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Calcium, Total",132.625,ug/L
SAN CLEMENTE,Total,"Calcium, Total",157.20833333333334,ug/L
SAN CLEMENTE,Dissolved,"Calcium, Total",157.20833333333334,ug/L
LAGUNA BEACH,Total,"Calcium, Total",165,ug/L
LAGUNA BEACH,Dissolved,"Calcium, Total",165,ug/L
LAKE FOREST,Total,Chromium 6+,0.25,ug/L
MISSION VIEJO,Total,Chromium 6+,0.14744444444444443,ug/L
LAKE FOREST,Dissolved,Chromium 6+,0.25,ug/L
MISSION VIEJO,Dissolved,Chromium 6+,0.14744444444444443,ug/L
LAGUNA WOODS,Total,Chromium 6+,0.18125,ug/L
LAGUNA WOODS,Dissolved,Chromium 6+,0.18125,ug/L
RANCHO SANTA MARGARITA,Total,Chromium 6+,0.1547549019607843,ug/L
RANCHO SANTA MARGARITA,Dissolved,Chromium 6+,0.1547549019607843,ug/L
LAGUNA NIGUEL,Total,Chromium 6+,0.10022727272727272,ug/L
ALISO VIEJO,Total,Chromium 6+,0.4434901960784314,ug/L
LAGUNA NIGUEL,Dissolved,Chromium 6+,0.10022727272727272,ug/L
ALISO VIEJO,Dissolved,Chromium 6+,0.4434901960784314,ug/L
ORANGE CO,Total,Chromium 6+,0.25353535353535356,ug/L
ORANGE CO,Dissolved,Chromium 6+,0.25353535353535356,ug/L
LAGUNA HILLS,Total,Chromium 6+,0.3525,ug/L
LAGUNA HILLS,Dissolved,Chromium 6+,0.3525,ug/L
DANA POINT,Total,Chromium 6+,0.09491176470588235,ug/L
SAN JUAN CAPISTRANO,Total,Chromium 6+,0.1280909090909091,ug/L
DANA POINT,Dissolved,Chromium 6+,0.09491176470588235,ug/L
SAN JUAN CAPISTRANO,Dissolved,Chromium 6+,0.1280909090909091,ug/L
SAN CLEMENTE,Total,Chromium 6+,0.05118181818181818,ug/L
SAN CLEMENTE,Dissolved,Chromium 6+,0.05118181818181818,ug/L
LAGUNA BEACH,Total,Chromium 6+,0.01,ug/L
LAGUNA BEACH,Dissolved,Chromium 6+,0.01,ug/L
LAKE FOREST,Total,"Chromium, Total",0.5458333333333333,ug/L
MISSION VIEJO,Total,"Chromium, Total",0.5146875,ug/L
LAKE FOREST,Dissolved,"Chromium, Total",0.5458333333333333,ug/L
MISSION VIEJO,Dissolved,"Chromium, Total",0.5146875,ug/L
LAGUNA WOODS,Total,"Chromium, Total",0.3825,ug/L
LAGUNA WOODS,Dissolved,"Chromium, Total",0.3825,ug/L
RANCHO SANTA MARGARITA,Total,"Chromium, Total",0.4274074074074074,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Chromium, Total",0.4274074074074074,ug/L
LAGUNA NIGUEL,Total,"Chromium, Total",0.8663888888888889,ug/L
ALISO VIEJO,Total,"Chromium, Total",1.0678703703703705,ug/L
LAGUNA NIGUEL,Dissolved,"Chromium, Total",0.8663888888888889,ug/L
ALISO VIEJO,Dissolved,"Chromium, Total",1.0678703703703705,ug/L
ORANGE CO,Total,"Chromium, Total",0.8833333333333333,ug/L
ORANGE CO,Dissolved,"Chromium, Total",0.8833333333333333,ug/L
LAGUNA HILLS,Total,"Chromium, Total",0.595,ug/L
LAGUNA HILLS,Dissolved,"Chromium, Total",0.595,ug/L
DANA POINT,Total,"Chromium, Total",1.1479166666666667,ug/L
SAN JUAN CAPISTRANO,Total,"Chromium, Total",0.325,ug/L
DANA POINT,Dissolved,"Chromium, Total",1.1479166666666667,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Chromium, Total",0.325,ug/L
SAN CLEMENTE,Total,"Chromium, Total",0.7708333333333334,ug/L
SAN CLEMENTE,Dissolved,"Chromium, Total",0.7708333333333334,ug/L
LAGUNA BEACH,Total,"Chromium, Total",0.2725,ug/L
LAGUNA BEACH,Dissolved,"Chromium, Total",0.2725,ug/L
LAKE FOREST,Total,"Copper, Total",6.733333333333333,ug/L
MISSION VIEJO,Total,"Copper, Total",7.185714285714286,ug/L
LAKE FOREST,Dissolved,"Copper, Total",6.733333333333333,ug/L
MISSION VIEJO,Dissolved,"Copper, Total",7.185714285714286,ug/L
LAGUNA WOODS,Total,"Copper, Total",6.275,ug/L
LAGUNA WOODS,Dissolved,"Copper, Total",6.275,ug/L
RANCHO SANTA MARGARITA,Total,"Copper, Total",5.664285714285715,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Copper, Total",5.664285714285715,ug/L
LAGUNA NIGUEL,Total,"Copper, Total",5.2384375,ug/L
ALISO VIEJO,Total,"Copper, Total",7.1040625,ug/L
LAGUNA NIGUEL,Dissolved,"Copper, Total",5.2384375,ug/L
ALISO VIEJO,Dissolved,"Copper, Total",7.1040625,ug/L
ORANGE CO,Total,"Copper, Total",6.261904761904762,ug/L
ORANGE CO,Dissolved,"Copper, Total",6.261904761904762,ug/L
LAGUNA HILLS,Total,"Copper, Total",7.7250000000000005,ug/L
LAGUNA HILLS,Dissolved,"Copper, Total",7.7250000000000005,ug/L
DANA POINT,Total,"Copper, Total",9.091666666666667,ug/L
SAN JUAN CAPISTRANO,Total,"Copper, Total",4.3875,ug/L
DANA POINT,Dissolved,"Copper, Total",9.091666666666667,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Copper, Total",4.3875,ug/L
SAN CLEMENTE,Total,"Copper, Total",6.4125,ug/L
SAN CLEMENTE,Dissolved,"Copper, Total",6.4125,ug/L
LAGUNA BEACH,Total,"Copper, Total",4.4125,ug/L
LAGUNA BEACH,Dissolved,"Copper, Total",4.4125,ug/L
LAKE FOREST,Total,Dissolved Organic Carbon,2.841666666666667,ug/L
MISSION VIEJO,Total,Dissolved Organic Carbon,3.85,ug/L
LAKE FOREST,Dissolved,Dissolved Organic Carbon,2.841666666666667,ug/L
MISSION VIEJO,Dissolved,Dissolved Organic Carbon,3.85,ug/L
LAGUNA WOODS,Total,Dissolved Organic Carbon,5.6,ug/L
LAGUNA WOODS,Dissolved,Dissolved Organic Carbon,5.6,ug/L
RANCHO SANTA MARGARITA,Total,Dissolved Organic Carbon,3.132142857142857,ug/L
RANCHO SANTA MARGARITA,Dissolved,Dissolved Organic Carbon,3.132142857142857,ug/L
LAGUNA NIGUEL,Total,Dissolved Organic Carbon,3.63125,ug/L
ALISO VIEJO,Total,Dissolved Organic Carbon,3.0010416666666666,ug/L
LAGUNA NIGUEL,Dissolved,Dissolved Organic Carbon,3.63125,ug/L
ALISO VIEJO,Dissolved,Dissolved Organic Carbon,3.0010416666666666,ug/L
ORANGE CO,Total,Dissolved Organic Carbon,3.2839285714285715,ug/L
ORANGE CO,Dissolved,Dissolved Organic Carbon,3.2839285714285715,ug/L
LAGUNA HILLS,Total,Dissolved Organic Carbon,0.7,ug/L
LAGUNA HILLS,Dissolved,Dissolved Organic Carbon,0.7,ug/L
DANA POINT,Total,Dissolved Organic Carbon,4.404166666666667,ug/L
SAN JUAN CAPISTRANO,Total,Dissolved Organic Carbon,2.96875,ug/L
DANA POINT,Dissolved,Dissolved Organic Carbon,4.404166666666667,ug/L
SAN JUAN CAPISTRANO,Dissolved,Dissolved Organic Carbon,2.96875,ug/L
SAN CLEMENTE,Total,Dissolved Organic Carbon,3.5833333333333335,ug/L
SAN CLEMENTE,Dissolved,Dissolved Organic Carbon,3.5833333333333335,ug/L
LAGUNA BEACH,Total,Dissolved Organic Carbon,2.5125,ug/L
LAGUNA BEACH,Dissolved,Dissolved Organic Carbon,2.5125,ug/L
LAKE FOREST,Total,"Hardness as CaCO3, Total",301,ug/L
MISSION VIEJO,Total,"Hardness as CaCO3, Total",518.5,ug/L
LAKE FOREST,Dissolved,"Hardness as CaCO3, Total",301,ug/L
MISSION VIEJO,Dissolved,"Hardness as CaCO3, Total",518.5,ug/L
LAGUNA WOODS,Total,"Hardness as CaCO3, Total",588.75,ug/L
LAGUNA WOODS,Dissolved,"Hardness as CaCO3, Total",588.75,ug/L
RANCHO SANTA MARGARITA,Total,"Hardness as CaCO3, Total",321.1428571428571,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Hardness as CaCO3, Total",321.1428571428571,ug/L
LAGUNA NIGUEL,Total,"Hardness as CaCO3, Total",555.875,ug/L
ALISO VIEJO,Total,"Hardness as CaCO3, Total",384.6979166666667,ug/L
LAGUNA NIGUEL,Dissolved,"Hardness as CaCO3, Total",555.875,ug/L
ALISO VIEJO,Dissolved,"Hardness as CaCO3, Total",384.6979166666667,ug/L
ORANGE CO,Total,"Hardness as CaCO3, Total",474.29761904761904,ug/L
ORANGE CO,Dissolved,"Hardness as CaCO3, Total",474.29761904761904,ug/L
LAGUNA HILLS,Total,"Hardness as CaCO3, Total",502.5,ug/L
LAGUNA HILLS,Dissolved,"Hardness as CaCO3, Total",502.5,ug/L
DANA POINT,Total,"Hardness as CaCO3, Total",605.1666666666666,ug/L
SAN JUAN CAPISTRANO,Total,"Hardness as CaCO3, Total",622.1875,ug/L
DANA POINT,Dissolved,"Hardness as CaCO3, Total",605.1666666666666,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Hardness as CaCO3, Total",622.1875,ug/L
SAN CLEMENTE,Total,"Hardness as CaCO3, Total",1353.4583333333333,ug/L
SAN CLEMENTE,Dissolved,"Hardness as CaCO3, Total",1353.4583333333333,ug/L
LAGUNA BEACH,Total,"Hardness as CaCO3, Total",1119,ug/L
LAGUNA BEACH,Dissolved,"Hardness as CaCO3, Total",1119,ug/L
LAKE FOREST,Total,"Iron, Total",107.5,ug/L
MISSION VIEJO,Total,"Iron, Total",164.38235294117646,ug/L
LAKE FOREST,Dissolved,"Iron, Total",107.5,ug/L
MISSION VIEJO,Dissolved,"Iron, Total",164.38235294117646,ug/L
LAGUNA WOODS,Total,"Iron, Total",603.2,ug/L
LAGUNA WOODS,Dissolved,"Iron, Total",603.2,ug/L
RANCHO SANTA MARGARITA,Total,"Iron, Total",187.89473684210526,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Iron, Total",187.89473684210526,ug/L
LAGUNA NIGUEL,Total,"Iron, Total",316.375,ug/L
ALISO VIEJO,Total,"Iron, Total",156.3684210526316,ug/L
LAGUNA NIGUEL,Dissolved,"Iron, Total",316.375,ug/L
ALISO VIEJO,Dissolved,"Iron, Total",156.3684210526316,ug/L
ORANGE CO,Total,"Iron, Total",238.65277777777777,ug/L
ORANGE CO,Dissolved,"Iron, Total",238.65277777777777,ug/L
LAGUNA HILLS,Total,"Iron, Total",66,ug/L
LAGUNA HILLS,Dissolved,"Iron, Total",66,ug/L
DANA POINT,Total,"Iron, Total",432.25,ug/L
SAN JUAN CAPISTRANO,Total,"Iron, Total",56.55,ug/L
DANA POINT,Dissolved,"Iron, Total",432.25,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Iron, Total",56.55,ug/L
SAN CLEMENTE,Total,"Iron, Total",78.27272727272728,ug/L
SAN CLEMENTE,Dissolved,"Iron, Total",78.27272727272728,ug/L
LAGUNA BEACH,Total,"Iron, Total",40.166666666666664,ug/L
LAGUNA BEACH,Dissolved,"Iron, Total",40.166666666666664,ug/L
LAKE FOREST,Total,"Lead, Total",0.18857142857142858,ug/L
MISSION VIEJO,Total,"Lead, Total",0.2484375,ug/L
LAKE FOREST,Dissolved,"Lead, Total",0.18857142857142858,ug/L
MISSION VIEJO,Dissolved,"Lead, Total",0.2484375,ug/L
LAGUNA WOODS,Total,"Lead, Total",0.132,ug/L
LAGUNA WOODS,Dissolved,"Lead, Total",0.132,ug/L
RANCHO SANTA MARGARITA,Total,"Lead, Total",0.14425925925925925,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Lead, Total",0.14425925925925925,ug/L
LAGUNA NIGUEL,Total,"Lead, Total",0.22947368421052633,ug/L
ALISO VIEJO,Total,"Lead, Total",0.19428571428571428,ug/L
LAGUNA NIGUEL,Dissolved,"Lead, Total",0.22947368421052633,ug/L
ALISO VIEJO,Dissolved,"Lead, Total",0.19428571428571428,ug/L
ORANGE CO,Total,"Lead, Total",0.20961904761904762,ug/L
ORANGE CO,Dissolved,"Lead, Total",0.20961904761904762,ug/L
LAGUNA HILLS,Total,"Lead, Total",0.15333333333333332,ug/L
LAGUNA HILLS,Dissolved,"Lead, Total",0.15333333333333332,ug/L
DANA POINT,Total,"Lead, Total",0.29214285714285715,ug/L
SAN JUAN CAPISTRANO,Total,"Lead, Total",0.1,ug/L
DANA POINT,Dissolved,"Lead, Total",0.29214285714285715,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Lead, Total",0.1,ug/L
SAN CLEMENTE,Total,"Lead, Total",0.17393939393939395,ug/L
SAN CLEMENTE,Dissolved,"Lead, Total",0.17393939393939395,ug/L
LAGUNA BEACH,Total,"Lead, Total",0.1,ug/L
LAGUNA BEACH,Dissolved,"Lead, Total",0.1,ug/L
LAKE FOREST,Total,"Magnesium, Total",22.60833333333333,ug/L
MISSION VIEJO,Total,"Magnesium, Total",41.996428571428574,ug/L
LAKE FOREST,Dissolved,"Magnesium, Total",22.60833333333333,ug/L
MISSION VIEJO,Dissolved,"Magnesium, Total",41.996428571428574,ug/L
LAGUNA WOODS,Total,"Magnesium, Total",65.4,ug/L
LAGUNA WOODS,Dissolved,"Magnesium, Total",65.4,ug/L
RANCHO SANTA MARGARITA,Total,"Magnesium, Total",24.147619047619045,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Magnesium, Total",24.147619047619045,ug/L
LAGUNA NIGUEL,Total,"Magnesium, Total",64.4625,ug/L
ALISO VIEJO,Total,"Magnesium, Total",33.92916666666667,ug/L
LAGUNA NIGUEL,Dissolved,"Magnesium, Total",64.4625,ug/L
ALISO VIEJO,Dissolved,"Magnesium, Total",33.92916666666667,ug/L
ORANGE CO,Total,"Magnesium, Total",50.92619047619048,ug/L
ORANGE CO,Dissolved,"Magnesium, Total",50.92619047619048,ug/L
LAGUNA HILLS,Total,"Magnesium, Total",43.3,ug/L
LAGUNA HILLS,Dissolved,"Magnesium, Total",43.3,ug/L
DANA POINT,Total,"Magnesium, Total",76.38333333333334,ug/L
SAN JUAN CAPISTRANO,Total,"Magnesium, Total",70.5625,ug/L
DANA POINT,Dissolved,"Magnesium, Total",76.38333333333334,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Magnesium, Total",70.5625,ug/L
SAN CLEMENTE,Total,"Magnesium, Total",233.54999999999998,ug/L
SAN CLEMENTE,Dissolved,"Magnesium, Total",233.54999999999998,ug/L
LAGUNA BEACH,Total,"Magnesium, Total",171.75,ug/L
LAGUNA BEACH,Dissolved,"Magnesium, Total",171.75,ug/L
LAKE FOREST,Total,"Manganese, Total",171,ug/L
MISSION VIEJO,Total,"Manganese, Total",246.14285714285714,ug/L
LAKE FOREST,Dissolved,"Manganese, Total",171,ug/L
MISSION VIEJO,Dissolved,"Manganese, Total",246.14285714285714,ug/L
LAGUNA WOODS,Total,"Manganese, Total",970,ug/L
LAGUNA WOODS,Dissolved,"Manganese, Total",970,ug/L
RANCHO SANTA MARGARITA,Total,"Manganese, Total",138.37777777777777,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Manganese, Total",138.37777777777777,ug/L
LAGUNA NIGUEL,Total,"Manganese, Total",170.365625,ug/L
ALISO VIEJO,Total,"Manganese, Total",123.88125,ug/L
LAGUNA NIGUEL,Dissolved,"Manganese, Total",170.365625,ug/L
ALISO VIEJO,Dissolved,"Manganese, Total",123.88125,ug/L
ORANGE CO,Total,"Manganese, Total",266.3735632183908,ug/L
ORANGE CO,Dissolved,"Manganese, Total",266.3735632183908,ug/L
LAGUNA HILLS,Total,"Manganese, Total",440,ug/L
LAGUNA HILLS,Dissolved,"Manganese, Total",440,ug/L
DANA POINT,Total,"Manganese, Total",235.92857142857142,ug/L
SAN JUAN CAPISTRANO,Total,"Manganese, Total",35.81875,ug/L
DANA POINT,Dissolved,"Manganese, Total",235.92857142857142,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Manganese, Total",35.81875,ug/L
SAN CLEMENTE,Total,"Manganese, Total",6217.795833333334,ug/L
SAN CLEMENTE,Dissolved,"Manganese, Total",6217.795833333334,ug/L
LAGUNA BEACH,Total,"Manganese, Total",98.625,ug/L
LAGUNA BEACH,Dissolved,"Manganese, Total",98.625,ug/L
LAKE FOREST,Total,MBAS,0.031714285714285716,mg/L
MISSION VIEJO,Total,MBAS,0.07846875,mg/L
LAKE FOREST,Dissolved,MBAS,0.031714285714285716,mg/L
MISSION VIEJO,Dissolved,MBAS,0.07846875,mg/L
LAGUNA WOODS,Total,MBAS,0.032,mg/L
LAGUNA WOODS,Dissolved,MBAS,0.032,mg/L
RANCHO SANTA MARGARITA,Total,MBAS,0.026616666666666667,mg/L
RANCHO SANTA MARGARITA,Dissolved,MBAS,0.026616666666666667,mg/L
LAGUNA NIGUEL,Total,MBAS,0.06736363636363636,mg/L
ALISO VIEJO,Total,MBAS,0.048391666666666666,mg/L
LAGUNA NIGUEL,Dissolved,MBAS,0.06736363636363636,mg/L
ALISO VIEJO,Dissolved,MBAS,0.048391666666666666,mg/L
ORANGE CO,Total,MBAS,0.03483823529411765,mg/L
ORANGE CO,Dissolved,MBAS,0.03483823529411765,mg/L
LAGUNA HILLS,Total,MBAS,0.0125,mg/L
LAGUNA HILLS,Dissolved,MBAS,0.0125,mg/L
DANA POINT,Total,MBAS,0.031214285714285715,mg/L
SAN JUAN CAPISTRANO,Total,MBAS,0.017888888888888888,mg/L
DANA POINT,Dissolved,MBAS,0.031214285714285715,mg/L
SAN JUAN CAPISTRANO,Dissolved,MBAS,0.017888888888888888,mg/L
SAN CLEMENTE,Total,MBAS,0.030833333333333334,mg/L
SAN CLEMENTE,Dissolved,MBAS,0.030833333333333334,mg/L
LAGUNA BEACH,Total,MBAS,0.0262,mg/L
LAGUNA BEACH,Dissolved,MBAS,0.0262,mg/L
LAKE FOREST,Total,"Mercury, Total",0.038375000000000006,ug/L
MISSION VIEJO,Total,"Mercury, Total",0.025,ug/L
LAKE FOREST,Dissolved,"Mercury, Total",0.038375000000000006,ug/L
MISSION VIEJO,Dissolved,"Mercury, Total",0.025,ug/L
LAGUNA WOODS,Total,"Mercury, Total",0.042833333333333334,ug/L
LAGUNA WOODS,Dissolved,"Mercury, Total",0.042833333333333334,ug/L
RANCHO SANTA MARGARITA,Total,"Mercury, Total",0.025,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Mercury, Total",0.025,ug/L
LAGUNA NIGUEL,Total,"Mercury, Total",0.047150000000000004,ug/L
ALISO VIEJO,Total,"Mercury, Total",0.043739130434782614,ug/L
LAGUNA NIGUEL,Dissolved,"Mercury, Total",0.047150000000000004,ug/L
ALISO VIEJO,Dissolved,"Mercury, Total",0.043739130434782614,ug/L
ORANGE CO,Total,"Mercury, Total",0.030500000000000003,ug/L
ORANGE CO,Dissolved,"Mercury, Total",0.030500000000000003,ug/L
LAGUNA HILLS,Total,"Mercury, Total",0.051750000000000004,ug/L
LAGUNA HILLS,Dissolved,"Mercury, Total",0.051750000000000004,ug/L
DANA POINT,Total,"Mercury, Total",0.049,ug/L
SAN JUAN CAPISTRANO,Total,"Mercury, Total",0.066,ug/L
DANA POINT,Dissolved,"Mercury, Total",0.049,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Mercury, Total",0.066,ug/L
SAN CLEMENTE,Total,"Mercury, Total",0.025,ug/L
SAN CLEMENTE,Dissolved,"Mercury, Total",0.025,ug/L
LAGUNA BEACH,Total,"Mercury, Total",0.025,ug/L
LAGUNA BEACH,Dissolved,"Mercury, Total",0.025,ug/L
LAKE FOREST,Total,"Nickel, Total",2.5714285714285716,ug/L
MISSION VIEJO,Total,"Nickel, Total",22.20294117647059,ug/L
LAKE FOREST,Dissolved,"Nickel, Total",2.5714285714285716,ug/L
MISSION VIEJO,Dissolved,"Nickel, Total",22.20294117647059,ug/L
LAGUNA WOODS,Total,"Nickel, Total",7.4125,ug/L
LAGUNA WOODS,Dissolved,"Nickel, Total",7.4125,ug/L
RANCHO SANTA MARGARITA,Total,"Nickel, Total",15.714444444444444,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Nickel, Total",15.714444444444444,ug/L
LAGUNA NIGUEL,Total,"Nickel, Total",14.402941176470588,ug/L
ALISO VIEJO,Total,"Nickel, Total",8.181666666666667,ug/L
LAGUNA NIGUEL,Dissolved,"Nickel, Total",14.402941176470588,ug/L
ALISO VIEJO,Dissolved,"Nickel, Total",8.181666666666667,ug/L
ORANGE CO,Total,"Nickel, Total",36.858333333333334,ug/L
ORANGE CO,Dissolved,"Nickel, Total",36.858333333333334,ug/L
LAGUNA HILLS,Total,"Nickel, Total",4.7,ug/L
LAGUNA HILLS,Dissolved,"Nickel, Total",4.7,ug/L
DANA POINT,Total,"Nickel, Total",27.9375,ug/L
SAN JUAN CAPISTRANO,Total,"Nickel, Total",2.5611111111111113,ug/L
DANA POINT,Dissolved,"Nickel, Total",27.9375,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Nickel, Total",2.5611111111111113,ug/L
SAN CLEMENTE,Total,"Nickel, Total",554.8333333333334,ug/L
SAN CLEMENTE,Dissolved,"Nickel, Total",554.8333333333334,ug/L
LAGUNA BEACH,Total,"Nickel, Total",2.85,ug/L
LAGUNA BEACH,Dissolved,"Nickel, Total",2.85,ug/L
LAKE FOREST,Total,"Selenium, Total",3.37,ug/L
MISSION VIEJO,Total,"Selenium, Total",20.70642857142857,ug/L
LAKE FOREST,Dissolved,"Selenium, Total",3.37,ug/L
MISSION VIEJO,Dissolved,"Selenium, Total",20.70642857142857,ug/L
LAGUNA WOODS,Total,"Selenium, Total",4.00125,ug/L
LAGUNA WOODS,Dissolved,"Selenium, Total",4.00125,ug/L
RANCHO SANTA MARGARITA,Total,"Selenium, Total",8.913095238095238,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Selenium, Total",8.913095238095238,ug/L
LAGUNA NIGUEL,Total,"Selenium, Total",5.995,ug/L
ALISO VIEJO,Total,"Selenium, Total",13.084814814814814,ug/L
LAGUNA NIGUEL,Dissolved,"Selenium, Total",5.995,ug/L
ALISO VIEJO,Dissolved,"Selenium, Total",13.084814814814814,ug/L
ORANGE CO,Total,"Selenium, Total",13.871666666666666,ug/L
ORANGE CO,Dissolved,"Selenium, Total",13.871666666666666,ug/L
LAGUNA HILLS,Total,"Selenium, Total",6.85,ug/L
LAGUNA HILLS,Dissolved,"Selenium, Total",6.85,ug/L
DANA POINT,Total,"Selenium, Total",8.8875,ug/L
SAN JUAN CAPISTRANO,Total,"Selenium, Total",10.31875,ug/L
DANA POINT,Dissolved,"Selenium, Total",8.8875,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Selenium, Total",10.31875,ug/L
SAN CLEMENTE,Total,"Selenium, Total",13.804166666666667,ug/L
SAN CLEMENTE,Dissolved,"Selenium, Total",13.804166666666667,ug/L
LAGUNA BEACH,Total,"Selenium, Total",9.275,ug/L
LAGUNA BEACH,Dissolved,"Selenium, Total",9.275,ug/L
LAKE FOREST,Total,"Silver, Total",0.1,ug/L
MISSION VIEJO,Total,"Silver, Total",0.1,ug/L
LAKE FOREST,Dissolved,"Silver, Total",0.1,ug/L
MISSION VIEJO,Dissolved,"Silver, Total",0.1,ug/L
LAGUNA WOODS,Total,"Silver, Total",0.1,ug/L
LAGUNA WOODS,Dissolved,"Silver, Total",0.1,ug/L
RANCHO SANTA MARGARITA,Total,"Silver, Total",0.1,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Silver, Total",0.1,ug/L
LAGUNA NIGUEL,Total,"Silver, Total",0.09411764705882353,ug/L
ALISO VIEJO,Total,"Silver, Total",0.1,ug/L
LAGUNA NIGUEL,Dissolved,"Silver, Total",0.09411764705882353,ug/L
ALISO VIEJO,Dissolved,"Silver, Total",0.1,ug/L
ORANGE CO,Total,"Silver, Total",0.1,ug/L
ORANGE CO,Dissolved,"Silver, Total",0.1,ug/L
LAGUNA HILLS,Total,"Silver, Total",0.1,ug/L
LAGUNA HILLS,Dissolved,"Silver, Total",0.1,ug/L
DANA POINT,Total,"Silver, Total",0.1,ug/L
SAN JUAN CAPISTRANO,Total,"Silver, Total",0.1,ug/L
DANA POINT,Dissolved,"Silver, Total",0.1,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Silver, Total",0.1,ug/L
SAN CLEMENTE,Total,"Silver, Total",0.11185185185185186,ug/L
SAN CLEMENTE,Dissolved,"Silver, Total",0.11185185185185186,ug/L
LAGUNA BEACH,Total,"Silver, Total",0.1,ug/L
LAGUNA BEACH,Dissolved,"Silver, Total",0.1,ug/L
LAKE FOREST,Total,"Thallium, Total",0.1,ug/L
MISSION VIEJO,Total,"Thallium, Total",0.1,ug/L
LAKE FOREST,Dissolved,"Thallium, Total",0.1,ug/L
MISSION VIEJO,Dissolved,"Thallium, Total",0.1,ug/L
LAGUNA WOODS,Total,"Thallium, Total",0.1,ug/L
LAGUNA WOODS,Dissolved,"Thallium, Total",0.1,ug/L
RANCHO SANTA MARGARITA,Total,"Thallium, Total",0.1,ug/L
RANCHO SANTA MARGARITA,Dissolved,"Thallium, Total",0.1,ug/L
LAGUNA NIGUEL,Total,"Thallium, Total",0.10055555555555556,ug/L
ALISO VIEJO,Total,"Thallium, Total",0.1,ug/L
LAGUNA NIGUEL,Dissolved,"Thallium, Total",0.10055555555555556,ug/L
ALISO VIEJO,Dissolved,"Thallium, Total",0.1,ug/L
ORANGE CO,Total,"Thallium, Total",0.10533333333333333,ug/L
ORANGE CO,Dissolved,"Thallium, Total",0.10533333333333333,ug/L
LAGUNA HILLS,Total,"Thallium, Total",0.1,ug/L
LAGUNA HILLS,Dissolved,"Thallium, Total",0.1,ug/L
DANA POINT,Total,"Thallium, Total",0.10846153846153847,ug/L
SAN JUAN CAPISTRANO,Total,"Thallium, Total",0.1,ug/L
DANA POINT,Dissolved,"Thallium, Total",0.10846153846153847,ug/L
SAN JUAN CAPISTRANO,Dissolved,"Thallium, Total",0.1,ug/L
SAN CLEMENTE,Total,"Thallium, Total",0.17333333333333334,ug/L
SAN CLEMENTE,Dissolved,"Thallium, Total",0.17333333333333334,ug/L
LAGUNA BEACH,Total,"Thallium, Total",0.1,ug/L
LAGUNA BEACH,Dissolved,"Thallium, Total",0.1,ug/L
LAKE FOREST,Total,Total Organic Carbon (TOC),3.783333333333333,mg/L
MISSION VIEJO,Total,Total Organic Carbon (TOC),4.475,mg/L
LAKE FOREST,Dissolved,Total Organic Carbon (TOC),3.783333333333333,mg/L
