...1,Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,TN - mg/L,Field Specific Conductivity,Field Dissolved Oxygen,Field pH,Field Temperature,Field Turbidity - NTU,...117,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Event,RC_M,RC_Group,LSPC_LU_DESC,RC_WMA,RC_CF,na.rm,LSPC_LU_CODE,EMC_Group,Shape_Area,AREA,PERCENTAGE,RCandCF,RC_Mcf
3,I01-11021-1,2022-11-09T10:30:00Z,2573001,Total,Composite,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,1073.7,<2,<2,<2,<2,<2,<5,<5,<5,<5,<5,<10,J2.09,J1.42,<5,10,<5,<5,<5,<5,<5,J2.83,<4,<2,<2,<1,6.18,<2,<1,<5,5.3,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,8.5299999999999905,5.05,<5,<5,<5,<5,<2,<5,<2,<10,<5,14.2,7.29,<10,8.5,<4,<6,80.7,<2,<2,1.8,0.45,69,1.1,45,NA,345,240,1.1000000000000001,41.9,20,0.16,<0.05,2.8,4.3,<0.2,<0.2,13,45,<0.1,300,1.3,1.1,H0.4,H7.24,1.5,1600,150,H21.3,890,<10,8.6,4.4,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,13,{771F9AE1-01EC-4A47-84FC-2F216663852D},15.02431768,2338,2338,42,1495.290188,2338,{613D317B-0A31-4B49-B4A0-85440B25AA42},VICTRA u/s P,42,LAGUNABEACH,22.4,2022-11-07,2022-11-08,2.16,0.00911439443099574,0.46548409472929275,Single Family Residential,RESSFH,0.405,0.01958046372410708,TRUE,50,single family,128172.57948245826,2.942449315296471,19.584561352228505,0.007930087808263368,NA
3,I01-11021-1,2022-11-09T10:30:00Z,2573001,Total,Composite,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,1073.7,<2,<2,<2,<2,<2,<5,<5,<5,<5,<5,<10,J2.09,J1.42,<5,10,<5,<5,<5,<5,<5,J2.83,<4,<2,<2,<1,6.18,<2,<1,<5,5.3,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,8.5299999999999905,5.05,<5,<5,<5,<5,<2,<5,<2,<10,<5,14.2,7.29,<10,8.5,<4,<6,80.7,<2,<2,1.8,0.45,69,1.1,45,NA,345,240,1.1000000000000001,41.9,20,0.16,<0.05,2.8,4.3,<0.2,<0.2,13,45,<0.1,300,1.3,1.1,H0.4,H7.24,1.5,1600,150,H21.3,890,<10,8.6,4.4,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,13,{771F9AE1-01EC-4A47-84FC-2F216663852D},15.02431768,2338,2338,42,1495.290188,2338,{613D317B-0A31-4B49-B4A0-85440B25AA42},VICTRA u/s P,42,LAGUNABEACH,22.4,2022-11-07,2022-11-08,2.16,0.00911439443099574,0.46548409472929275,Streets and Roads,TRANS,0.471,0.01958046372410708,TRUE,60,surface street,199262.23281219575,4.574449721384716,30.44694457621164,0.009222398414054435,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Commercial,UTIL,0.486,NA,TRUE,40,business,1538.6854699788703,0.03532349919052375,0.07618763765154504,NA,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Developed Open Space,OSDEV,0.217,NA,TRUE,75,developed open space,363148.1056460471,8.3367667181549,17.98119032552245,NA,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Developed Open Space,OSIRR,0.217,NA,TRUE,76,developed open space,236.8712034265638,0.00543783633871028,0.01172862015587648,NA,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Education,EDU,0.422,NA,TRUE,20,business,12354.895381304132,0.28363050507424054,0.6117496466295173,NA,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Open Space,OSLOW,0.078,NA,TRUE,77,open space,166929.43528075932,3.8321878558426,8.265470478981113,NA,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Single Family Residential,RESSFH,0.4050000000000001,NA,TRUE,50,single family,1008686.8884834716,23.15635728290014,49.944886504126465,NA,NA
4,J01-9046-2,2022-11-08T08:38:00Z,2570001,Total,Grab,NA,NA,2.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35000,>=8200,16000,>=78000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,NA,NA,NA,NA,0.3595627386095262,Streets and Roads,TRANS,0.47100000000000003,NA,TRUE,60,surface street,466705.1482597826,10.714118803626636,23.108792160242604,NA,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Commercial,UTIL,0.486,0.26539547213914355,TRUE,40,business,1538.6854699788703,0.03532349919052375,0.07618763765154504,0.12898219945962378,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Developed Open Space,OSDEV,0.217,0.26539547213914355,TRUE,75,developed open space,363148.1056460471,8.3367667181549,17.98119032552245,0.05759081745419415,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Developed Open Space,OSIRR,0.217,0.26539547213914355,TRUE,76,developed open space,236.8712034265638,0.00543783633871028,0.01172862015587648,0.05759081745419415,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Education,EDU,0.422,0.26539547213914355,TRUE,20,business,12354.895381304132,0.28363050507424054,0.6117496466295173,0.11199688924271857,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Open Space,OSLOW,0.078,0.26539547213914355,TRUE,77,open space,166929.43528075932,3.8321878558426,8.265470478981113,0.020700846826853195,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Single Family Residential,RESSFH,0.4050000000000001,0.26539547213914355,TRUE,50,single family,1008686.8884834716,23.15635728290014,49.944886504126465,0.10748516621635316,NA
5,J01-9046-2,2022-11-08T13:51:00Z,2572005,Dissolved,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,<0.2,NA,1.8,13,NA,NA,240,0.48,NA,11,NA,<0.05,2.4,<0.4,<0.2,<0.2,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Streets and Roads,TRANS,0.47100000000000003,0.26539547213914355,TRUE,60,surface street,466705.1482597826,10.714118803626636,23.108792160242604,0.1250012673775366,NA
6,J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,<2,<2,<2,<2,<2,J1.47,J2.59,<5,<5,<5,<10,J1.97,J3.93,6.49,17,<5,<5,<5,<5,<5,J3.34,<4,<2,<2,<1,16.899999999999899,<2,<1,<5,7.49,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,16.8,J1.98,<5,<5,<5,<5,<2,<5,<2,<10,<5,19.600000000000001,9.8800000000000008,<10,36.4,<4,<6,62.8,<2,<2,2.29999999999999,0.26,19.2,5.8,31,12,68.5999999999999,3200,3.3,5.04,72,0.18,<0.05,5.3,<0.4,<0.2,<0.2,13,100,0.32,22,1.7,1.8,0.38,H7.77,2,280,39,H21.3,210,19,84,39,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Commercial,UTIL,0.486,0.26539547213914355,TRUE,40,business,1538.6854699788703,0.03532349919052375,0.07618763765154504,0.12898219945962378,NA
6,J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,<2,<2,<2,<2,<2,J1.47,J2.59,<5,<5,<5,<10,J1.97,J3.93,6.49,17,<5,<5,<5,<5,<5,J3.34,<4,<2,<2,<1,16.899999999999899,<2,<1,<5,7.49,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,16.8,J1.98,<5,<5,<5,<5,<2,<5,<2,<10,<5,19.600000000000001,9.8800000000000008,<10,36.4,<4,<6,62.8,<2,<2,2.29999999999999,0.26,19.2,5.8,31,12,68.5999999999999,3200,3.3,5.04,72,0.18,<0.05,5.3,<0.4,<0.2,<0.2,13,100,0.32,22,1.7,1.8,0.38,H7.77,2,280,39,H21.3,210,19,84,39,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Developed Open Space,OSDEV,0.217,0.26539547213914355,TRUE,75,developed open space,363148.1056460471,8.3367667181549,17.98119032552245,0.05759081745419415,NA
6,J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,<2,<2,<2,<2,<2,J1.47,J2.59,<5,<5,<5,<10,J1.97,J3.93,6.49,17,<5,<5,<5,<5,<5,J3.34,<4,<2,<2,<1,16.899999999999899,<2,<1,<5,7.49,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,16.8,J1.98,<5,<5,<5,<5,<2,<5,<2,<10,<5,19.600000000000001,9.8800000000000008,<10,36.4,<4,<6,62.8,<2,<2,2.29999999999999,0.26,19.2,5.8,31,12,68.5999999999999,3200,3.3,5.04,72,0.18,<0.05,5.3,<0.4,<0.2,<0.2,13,100,0.32,22,1.7,1.8,0.38,H7.77,2,280,39,H21.3,210,19,84,39,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Developed Open Space,OSIRR,0.217,0.26539547213914355,TRUE,76,developed open space,236.8712034265638,0.00543783633871028,0.01172862015587648,0.05759081745419415,NA
6,J01-9046-2,2022-11-08T13:51:00Z,2572001,Total,Composite,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,69701.7,<2,<2,<2,<2,<2,J1.47,J2.59,<5,<5,<5,<10,J1.97,J3.93,6.49,17,<5,<5,<5,<5,<5,J3.34,<4,<2,<2,<1,16.899999999999899,<2,<1,<5,7.49,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,16.8,J1.98,<5,<5,<5,<5,<2,<5,<2,<10,<5,19.600000000000001,9.8800000000000008,<10,36.4,<4,<6,62.8,<2,<2,2.29999999999999,0.26,19.2,5.8,31,12,68.5999999999999,3200,3.3,5.04,72,0.18,<0.05,5.3,<0.4,<0.2,<0.2,13,100,0.32,22,1.7,1.8,0.38,H7.77,2,280,39,H21.3,210,19,84,39,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,27.13,2022-11-07,2022-11-08,4.34,0.09542632277691866,0.3595627386095262,Education,EDU,0.422,0.26539547213914355,TRUE,20,business,12354.895381304132,0.28363050507424054,0.6117496466295173,0.11199688924271857,NA
